species,ab,ap,am,d_V,Wwb,Wwi,Ri,T_typical,metamorphosis,weaning,p_Am,kap,v,p_M,h_a,E_Hb,E_Hp
Ammospermophilus_leucurus,2.294868e+01,1.014071e+02,8.787340e+02,3.000000e-01,3.200000e+00,1.170000e+02,1.325543e-01,3.106500e+02,False,True,3.094217e+03,7.811500e-01,3.086000e-02,1.172129e+03,1.523000e-11,1.388000e+03,1.350000e+06
Tangara_parzudakii,2.653885e+00,8.856318e+00,4.438996e+02,2.800000e-01,2.500000e+00,2.800000e+01,4.505523e-02,3.147500e+02,False,False,1.016735e+03,9.730700e-01,4.311700e-02,5.419637e+02,2.658000e-13,1.883000e+02,3.440000e+03
Ctenophorus_adelaidensis,1.046268e+01,4.240748e+01,6.294838e+02,3.000000e-01,5.800000e-01,5.400000e+00,1.429743e-02,3.031500e+02,False,False,2.481703e+02,9.083800e-01,1.718300e-02,1.577668e+02,5.139000e-08,2.476000e+02,2.572000e+03
Mustela_vison,3.971942e+01,1.031573e+02,7.903149e+02,3.000000e-01,8.500000e+00,9.250000e+02,6.491084e-02,3.121500e+02,False,True,3.322264e+03,9.795100e-01,4.925800e-02,7.302287e+02,1.564000e-11,2.913000e+02,5.933000e+05
Chirocentrus_nudus,9.026620e-01,1.377036e+02,2.677883e+03,2.000000e-01,3.773184e-04,1.200000e+03,2.925759e+02,2.981500e+02,True,False,2.183158e+02,9.742300e-01,2.797600e-02,3.926050e+01,1.417000e-09,7.214000e-03,4.136000e+03
Globicephala_melas,1.008299e+02,7.632823e+02,4.907055e+03,3.000000e-01,7.500000e+04,1.100000e+06,2.445459e-03,3.101500e+02,False,True,8.058366e+02,9.104800e-01,1.440000e-02,1.490720e+01,1.308000e-12,1.186000e+07,1.490000e+08
Syncerus_caffer,6.604903e+01,3.603760e+02,2.388937e+03,3.000000e-01,3.720000e+04,6.000000e+05,5.491982e-03,3.115500e+02,False,True,1.511505e+03,8.868400e-01,6.040500e-02,2.628030e+01,6.783000e-13,1.053000e+07,1.792000e+08
Bufotes_zamdaensis,1.602606e+02,6.009772e+03,1.052912e+04,2.800000e-01,1.200000e-03,3.000000e+01,2.279392e+00,2.811500e+02,False,False,1.169214e+02,5.632400e-01,2.210600e-02,2.674850e+01,4.419000e-07,3.683000e+00,1.080000e+04
Chelictinia_riocourii,5.543368e+00,1.095791e+01,9.911041e+02,2.800000e-01,1.200000e+01,1.100000e+02,6.792894e-02,3.116700e+02,False,False,5.560580e+03,9.893300e-01,8.060200e-02,2.607103e+03,3.684000e-16,4.418000e+02,2.685000e+04
Myiarchus_cinerascens,3.062175e+00,8.899759e+00,5.282405e+02,2.800000e-01,3.700000e+00,2.820000e+01,1.351657e-01,3.147500e+02,False,False,1.453725e+03,8.756400e-01,3.690100e-02,7.934055e+02,7.632000e-14,1.099000e+03,1.201000e+04
Profelis_aurata,5.582833e+01,1.155102e+02,1.363521e+03,3.000000e-01,2.483300e+02,1.065000e+04,3.080261e-02,3.129500e+02,False,True,6.230220e+03,9.789400e-01,2.616700e-02,9.067410e+02,8.024000e-12,8.080000e+03,1.885000e+06
Casuarius_casuarius,1.647228e+01,6.221836e+01,1.824843e+03,2.800000e-01,4.130000e+02,5.850000e+04,9.863860e-02,3.113200e+02,False,False,1.019215e+03,9.844600e-01,1.407600e-01,3.313300e+01,1.119000e-12,2.498000e+04,2.697000e+06
Oreoscoptes_montanus,3.062175e+00,7.075514e+00,8.877992e+02,2.800000e-01,3.200000e+00,3.750000e+01,1.802209e-01,3.147500e+02,False,False,1.328278e+03,9.478800e-01,3.579700e-02,7.101230e+02,9.892000e-16,3.806000e+02,4.711000e+03
Calidris_bairdii,8.214891e+00,1.052686e+01,1.350191e+03,2.800000e-01,6.100000e+00,3.800000e+01,8.532128e-02,3.141500e+02,False,False,1.342456e+04,9.920100e-01,4.610700e-02,1.402057e+04,3.827000e-19,1.569000e+02,7.050000e+03
Spizella_pusilla,2.449740e+00,5.474747e+00,5.054452e+02,2.800000e-01,1.200000e+00,1.228000e+01,1.630246e-01,3.136500e+02,False,False,1.660262e+03,9.554500e-01,2.809900e-02,1.488502e+03,5.985000e-12,9.371000e+01,8.028000e+02
Buteo_jamaicensis,1.242252e+01,1.826666e+01,1.439266e+03,2.800000e-01,5.760000e+01,1.224000e+03,6.399096e-02,3.141500e+02,False,False,2.996294e+04,9.975900e-01,1.058700e-01,9.822783e+03,6.470000e-14,2.741000e+02,1.076000e+05
Dryobates_pubescens,2.654471e+00,6.057825e+00,6.796536e+02,2.800000e-01,3.400000e+00,2.980000e+01,8.404281e-02,3.120000e+02,False,False,3.946832e+03,9.920500e-01,1.110100e-01,2.373291e+03,4.362000e-17,1.089000e+02,6.844000e+03
Aethomys_chrysophilus,1.880985e+01,3.878206e+01,2.667020e+02,3.000000e-01,4.100000e+00,1.400000e+02,2.789630e-01,3.091500e+02,False,True,3.376408e+03,9.476300e-01,3.552600e-02,1.515099e+03,2.227000e-09,4.431000e+02,7.818000e+04
Zosterops_lateralis,2.449740e+00,6.827928e+00,5.326795e+02,2.800000e-01,1.100000e+00,1.250000e+01,6.758285e-02,3.147500e+02,False,False,8.728275e+02,9.755800e-01,3.591900e-02,6.173516e+02,2.674000e-12,7.679000e+01,1.199000e+03
Canis_latrans,4.567128e+01,1.070655e+02,1.782897e+03,3.000000e-01,2.500000e+02,1.325000e+04,8.170333e-02,3.101500e+02,False,True,1.088398e+04,9.652300e-01,3.795800e-02,1.541601e+03,6.490000e-17,1.300000e+04,4.659000e+06
Pelagodroma_marina,8.951822e+00,2.112630e+01,1.960449e+03,2.800000e-01,6.500000e+00,6.000000e+01,1.530262e-02,3.105500e+02,False,False,1.978930e+03,9.945000e-01,5.234300e-02,9.307820e+02,2.304000e-14,1.338000e+02,8.387000e+03
Bos_grunniens,5.651508e+01,2.087207e+02,1.979807e+03,3.000000e-01,1.530000e+04,2.550000e+05,1.089378e-02,3.111500e+02,False,True,9.914698e+02,9.278900e-01,3.214900e-02,2.459780e+01,1.085000e-11,2.161000e+06,1.588000e+07
Geochelone_elegans,5.766593e+01,1.676748e+03,3.934369e+03,3.000000e-01,3.500000e+01,6.600000e+03,1.729375e-01,3.021500e+02,False,False,1.110786e+02,5.450200e-01,4.020600e-02,3.455600e+00,2.394000e-10,1.407000e+05,2.069000e+07
Brachyramphus_marmoratus,8.969973e+00,1.266622e+01,1.368271e+03,2.800000e-01,3.200000e+01,2.220000e+02,2.075413e-02,3.141500e+02,False,False,4.358093e+03,9.940400e-01,4.026700e-02,1.866167e+03,4.296000e-16,6.685000e+02,1.051000e+04
Puffinus_puffinus,2.256181e+01,3.398163e+01,2.867071e+03,2.800000e-01,4.500000e+01,7.000000e+02,1.775331e-02,3.121500e+02,False,False,6.744582e+04,9.969800e-01,2.289800e-02,5.601178e+04,2.139000e-16,3.091000e+02,5.910000e+04
Fejervarya_multistriata,3.000000e+01,2.411462e+02,1.055731e+03,2.800000e-01,1.900000e-03,6.000000e+00,4.262449e+00,2.991500e+02,False,False,4.448337e+01,5.886600e-01,1.946800e-02,1.576400e+01,1.160000e-08,7.303000e+00,9.588000e+03
Cercopithecus_neglectus,3.886401e+01,3.909488e+02,2.456944e+03,3.000000e-01,2.600000e+02,4.100000e+03,1.253590e-02,3.104500e+02,False,True,2.583528e+02,7.440300e-01,1.774300e-02,1.748810e+01,4.232000e-12,2.903000e+05,8.352000e+06
Furcifer_pardalis,1.270011e+02,2.399791e+02,1.004367e+03,3.000000e-01,6.900000e-01,2.260000e+01,1.553217e-01,3.001500e+02,False,False,3.855506e+02,7.271700e-01,1.911700e-02,1.567137e+02,4.669000e-13,7.912000e+02,2.454000e+04
Larus_delawarensis,4.033025e+00,9.077939e+00,1.463908e+03,2.800000e-01,3.850000e+01,4.710000e+02,6.516804e-02,3.143500e+02,False,False,1.114138e+04,9.876400e-01,2.513600e-02,5.824824e+03,3.512000e-16,1.288000e+03,4.752000e+04
Bos_primigenius_Holstein,1.053382e+02,1.592794e+02,1.247866e+03,3.000000e-01,4.490000e+04,6.800000e+05,1.483096e-02,3.121500e+02,False,True,1.855858e+03,9.417700e-01,1.157800e-01,2.900990e+01,3.568000e-12,9.127000e+06,5.548000e+07
Coccyzus_americanus,2.404063e+00,5.498788e+00,2.689463e+02,2.800000e-01,8.500000e+00,6.250000e+01,9.760314e-02,3.126500e+02,False,False,9.417239e+03,9.905300e-01,9.635000e-02,5.925210e+03,9.054000e-12,2.937000e+02,1.719000e+04
Sardinella_brasiliensis,1.662339e+00,7.584422e+02,2.336002e+03,2.000000e-01,3.200000e-04,1.780000e+02,7.680216e+01,2.951500e+02,True,False,6.948408e+01,9.500200e-01,1.342200e-01,1.213420e+01,4.467000e-09,7.769000e-02,1.194000e+04
Ammodramus_savannarum,2.449740e+00,5.550956e+00,3.995097e+02,2.800000e-01,2.000000e+00,2.042000e+01,2.703314e-01,3.147500e+02,False,False,9.730838e+02,9.332600e-01,4.566300e-02,5.409460e+02,6.468000e-12,4.212000e+02,4.728000e+03
Branchipus_schaefferi,8.985301e-01,7.226207e+00,4.429374e+01,1.700000e-01,1.520875e-05,8.000000e-02,1.553482e+02,2.981500e+02,True,False,1.309715e+02,9.141600e-01,2.103200e-02,1.614468e+03,3.005000e-06,4.927000e-03,1.270000e+01
Calonectris_borealis,9.847005e+00,2.757161e+01,1.620638e+03,2.800000e-01,7.000000e+01,1.300000e+03,1.530262e-02,3.105500e+02,False,False,8.549106e+03,9.963200e-01,9.234300e-02,1.930782e+03,1.812000e-13,6.734000e+02,1.474000e+05
Phoenicopterus_roseus,5.198730e+00,1.050397e+01,2.366727e+03,2.800000e-01,7.600000e+01,3.000000e+03,1.859107e-02,3.126500e+02,False,False,3.046650e+04,9.983000e-01,1.961000e-02,1.314265e+04,6.219000e-29,2.074000e+02,7.744000e+03
Panthera_leo,6.745832e+01,2.951663e+02,2.049372e+03,3.000000e-01,1.300000e+03,1.600000e+05,2.222862e-02,3.110500e+02,False,True,1.998638e+03,9.686200e-01,5.881400e-02,6.417390e+01,1.888000e-13,7.915000e+04,2.323000e+07
Callospermophilus_saturatus,2.205642e+01,1.016287e+02,9.016608e+02,3.000000e-01,5.970000e+00,2.750000e+02,4.798257e-02,3.094500e+02,False,True,9.740191e+03,7.087400e-01,2.773500e-02,4.035580e+03,8.283000e-19,2.910000e+03,4.079000e+06
Leucoraja_naevus,1.372500e+02,3.422250e+03,5.110000e+03,2.000000e-01,7.000000e+00,3.326000e+03,2.465753e-01,2.931500e+02,False,False,3.279307e+02,3.982600e-01,3.006100e-02,1.324010e+01,1.050000e-08,1.541000e+04,3.633000e+06
Xenosaurus_grandis,2.139833e+02,9.748128e+02,1.707189e+03,3.000000e-01,1.513832e+00,2.340000e+01,1.054365e-02,2.958500e+02,False,False,7.501952e+01,6.164200e-01,1.080900e-02,2.026270e+01,4.094000e-08,3.453000e+03,2.284000e+04
Bucorvus_abyssinicus,7.114052e+00,1.729480e+01,3.563262e+03,2.800000e-01,7.000000e+01,3.500000e+03,1.309661e-02,3.132500e+02,False,False,1.008701e+04,9.985900e-01,1.829800e-02,2.926008e+03,1.058000e-15,1.439000e+02,1.075000e+04
Crocidura_fuscomurina,3.247263e+01,7.844143e+01,2.396944e+02,3.000000e-01,1.200000e+00,5.800000e+00,5.840770e-02,3.082500e+02,False,True,5.052842e+02,8.463200e-01,5.008100e-01,2.489997e+02,1.885000e-12,1.682000e+03,7.875000e+04
Varanus_komodoensis,2.240838e+01,1.514305e+03,1.894026e+04,3.000000e-01,9.000000e+01,8.700000e+04,1.519977e-01,2.981500e+02,False,False,6.343436e+02,9.712000e-01,1.279600e-01,1.709580e+01,6.071000e-11,1.273000e+04,2.481000e+06
Chaetura_pelagica,4.661059e+00,8.087657e+00,8.527557e+02,2.800000e-01,1.250000e+00,2.350000e+01,7.915515e-02,3.120500e+02,False,False,1.406518e+03,9.916800e-01,3.491500e-02,9.449330e+02,3.333000e-12,3.447000e+01,8.645000e+02
Leopardus_pardalis,5.738383e+01,1.811282e+02,2.122835e+03,3.000000e-01,2.170000e+02,1.200000e+04,2.656824e-02,3.111500e+02,False,True,9.303694e+03,9.207200e-01,3.057100e-02,1.327172e+03,3.274000e-12,2.787000e+04,1.417000e+07
Calidris_melanotos,2.825742e+00,5.523040e+00,2.766016e+02,2.800000e-01,8.270000e+00,6.510000e+01,8.532128e-02,3.141500e+02,False,False,2.127412e+03,9.766500e-01,2.423800e-02,1.267377e+03,2.910000e-11,6.825000e+02,6.214000e+03
Mustela_nivalis,3.571206e+01,5.741059e+01,6.005974e+02,3.000000e-01,2.600000e+00,1.770000e+02,7.575791e-02,3.127500e+02,False,True,6.089243e+02,9.918000e-01,8.358400e-02,1.363245e+02,9.043000e-23,9.498000e+01,1.878000e+04
Wallabia_bicolor,3.055107e+01,1.548147e+02,1.094806e+03,3.000000e-01,6.100000e-01,1.462500e+04,2.112858e-02,3.096500e+02,False,True,5.431412e+02,7.026500e-01,2.853800e-02,2.386790e+01,1.235000e-11,5.604000e+02,8.185000e+06
Myotis_septentrionalis,6.007856e+01,1.584113e+02,1.819156e+03,3.000000e-01,1.700000e+00,6.000000e+00,1.016955e-02,3.079500e+02,False,True,6.217650e+03,9.913300e-01,4.167000e-02,9.401540e+03,2.557000e-12,8.105000e+01,1.615000e+03
Manis_javanica,1.671338e+02,2.318971e+02,2.767984e+03,3.000000e-01,1.400000e+02,1.350000e+04,9.031845e-03,3.065500e+02,False,True,6.555068e+02,9.930200e-01,4.462300e-02,3.998890e+01,1.128000e-12,3.088000e+03,5.559000e+04
Porzana_carolina,4.263063e+00,7.621469e+00,4.530197e+02,2.800000e-01,6.350000e+00,7.130000e+01,1.970113e-01,3.127500e+02,False,False,1.382812e+03,9.732900e-01,9.528000e-02,4.799846e+02,3.454000e-12,7.614000e+02,1.624000e+04
Phalacrocorax_auritus,4.833907e+00,8.068121e+00,1.084188e+03,2.800000e-01,3.410000e+01,1.899300e+03,8.301650e-02,3.138500e+02,False,False,2.703670e+04,9.981200e-01,6.137900e-02,9.032929e+03,1.047000e-16,1.002000e+02,1.728000e+04
Nyctomys_sumichrasti,3.258809e+01,5.275407e+01,4.661702e+02,3.000000e-01,4.700000e+00,5.000000e+01,1.375571e-01,3.101500e+02,False,True,1.019260e+04,9.749800e-01,1.205900e-01,6.400191e+03,1.406000e-12,3.268000e+02,1.523000e+05
Pelecanus_occidentalis,5.119919e+00,1.746568e+01,2.422083e+03,2.800000e-01,6.350000e+01,2.824000e+03,5.325993e-02,3.121500e+02,False,False,4.593609e+04,9.970400e-01,7.750000e-02,1.466542e+04,6.004000e-21,3.112000e+02,3.157000e+05
Crocodylus_siamensis,2.758005e+01,1.688640e+03,1.356532e+04,3.000000e-01,9.080000e+01,1.500000e+05,1.444860e-01,2.981500e+02,False,False,8.350303e+02,9.205700e-01,4.693900e-02,2.229510e+01,2.370000e-10,1.789000e+04,8.569000e+06
Leptonychotes_weddellii,6.811619e+01,3.739669e+02,2.044606e+03,3.000000e-01,2.900000e+04,3.480000e+05,8.144092e-03,3.101500e+02,False,True,2.138683e+03,7.246300e-01,3.086000e-02,5.090340e+01,1.122000e-11,1.726000e+07,2.026000e+08
Sciurus_vulgaris,3.379245e+01,9.141621e+01,1.051634e+03,3.000000e-01,9.250000e+00,6.000000e+02,1.407334e-01,3.118500e+02,False,True,5.226008e+03,9.284000e-01,3.915100e-02,1.569967e+03,4.604000e-23,1.108000e+03,1.567000e+06
Carcharodon_carcharias,2.505297e+02,4.156515e+03,8.313031e+03,2.000000e-01,3.500000e+04,3.324000e+06,5.052309e-02,2.971500e+02,False,False,2.192341e+03,7.930000e-01,1.176100e-01,2.008000e+01,1.822000e-09,1.138000e+07,2.583000e+08
Oenanthe_oenanthe,2.858030e+00,6.506520e+00,4.483386e+02,2.800000e-01,2.800000e+00,2.500000e+01,9.011046e-02,3.147500e+02,False,False,1.362917e+03,9.631400e-01,3.724800e-02,8.468904e+02,2.319000e-13,2.478000e+02,2.425000e+03
Lemniscomys_rosalia,2.023375e+01,4.952389e+01,3.467319e+02,3.000000e-01,2.600000e+00,4.200000e+01,3.488575e-01,3.116500e+02,False,True,2.379442e+03,8.676400e-01,4.447100e-02,1.181469e+03,1.104000e-10,9.371000e+02,3.137000e+05
Pleurodeles_waltl,1.568040e+01,4.933294e+02,8.585018e+03,2.800000e-01,1.796000e-01,6.200000e+01,4.542798e-01,2.911500e+02,False,False,4.488707e+02,8.011700e-01,2.013800e-01,9.852650e+01,3.734000e-10,2.473000e+02,5.721000e+04
Cercopithecus_pogonias,3.606082e+01,3.551445e+02,2.153815e+03,3.000000e-01,3.400000e+02,3.607000e+03,6.267949e-03,3.104500e+02,False,True,1.854451e+02,8.273200e-01,2.135600e-02,1.377580e+01,4.574000e-12,3.189000e+05,5.285000e+06
Geothlypis_formosa,2.551812e+00,6.017878e+00,3.107297e+02,2.800000e-01,2.800000e+00,1.420000e+01,1.013743e-01,3.147500e+02,False,False,8.352104e+02,9.300300e-01,5.602700e-02,4.757001e+02,1.059000e-11,7.940000e+02,5.812000e+03
Macropus_parma,2.871859e+01,1.113013e+02,7.109127e+02,3.000000e-01,5.670000e-01,3.550000e+03,2.410444e-02,3.096500e+02,False,True,8.680407e+02,8.735700e-01,3.297700e-02,8.131930e+01,9.889000e-12,1.256000e+02,2.405000e+06
Acipenser_ruthenus,1.284527e+01,4.094431e+03,2.254813e+04,2.000000e-01,1.400000e-03,6.400000e+03,1.842797e+02,2.881500e+02,False,False,2.214462e+02,7.804000e-01,5.178900e-02,1.187580e+01,1.871000e-08,9.868000e-01,2.740000e+05
Chionoecetes_opilio,1.590134e+03,7.950670e+03,3.021255e+04,1.700000e-01,1.800000e-04,4.294000e+02,9.433167e+01,2.781500e+02,True,False,3.306495e+01,7.017100e-01,1.971400e-02,1.455310e+01,8.561000e-08,2.437000e-01,1.005000e+04
Tatera_indica,2.044165e+01,3.919604e+01,6.223047e+02,3.000000e-01,3.000000e+00,1.467000e+02,2.551162e-01,3.091500e+02,False,True,4.964127e+03,9.686200e-01,3.067400e-02,2.694963e+03,1.197000e-10,1.609000e+02,4.399000e+04
Lepadogaster_lepadogaster,2.225009e+01,6.953154e+02,4.402573e+03,2.000000e-01,3.225600e-03,6.300000e+00,2.793821e-01,2.901500e+02,False,False,8.409098e+01,9.589000e-01,4.848000e-02,4.884000e+01,5.237000e-09,6.346000e-01,3.606000e+02
Hypsibius_convergens,7.500000e+00,1.950000e+01,9.000000e+02,7.000000e-02,5.310000e-08,9.880000e-07,1.000000e-01,2.931500e+02,True,False,2.910124e+00,9.409000e-01,1.776000e-03,4.167000e+02,2.152000e-08,5.016000e-06,4.831000e-05
Lontra_canadensis,4.259861e+01,1.882655e+02,1.966503e+03,3.000000e-01,1.400000e+02,8.300000e+03,3.089240e-02,3.115500e+02,False,True,3.741933e+03,9.498400e-01,4.421500e-02,4.215377e+02,1.596000e-23,1.186000e+04,6.000000e+06
Branchotenthes_octohamatus,2.467604e+00,9.428611e+00,1.396026e+01,7.000000e-02,2.300000e-13,2.600000e-03,3.581595e+02,2.931500e+02,True,False,1.207592e-01,9.947400e-01,4.010900e-04,2.129670e+01,4.475000e-09,1.922000e-07,2.693000e-02
Recurvirostra_americana,3.211070e+00,7.192797e+00,7.032243e+02,2.800000e-01,6.250000e+00,4.600000e+01,8.532128e-02,3.141500e+02,False,False,1.137796e+04,9.870900e-01,2.747500e-02,1.266915e+04,4.375000e-16,2.601000e+02,1.360000e+04
Ciconia_abdimii,4.421034e+00,1.783151e+01,1.161848e+03,2.800000e-01,6.100000e+01,1.398000e+03,5.577322e-02,3.126500e+02,False,False,5.785713e+03,9.876900e-01,3.593200e-02,1.517632e+03,1.695000e-13,1.651000e+03,1.726000e+05
Iberolacerta_horvathi,3.047285e+01,1.788670e+03,5.274590e+03,3.000000e-01,4.600000e-01,4.640000e+00,8.531469e-03,2.981500e+02,False,False,1.498620e+02,3.113200e-01,4.873800e-02,3.118860e+01,1.522000e-08,5.108000e+03,3.448000e+04
Geospiza_scandens,2.449740e+00,7.557626e+00,4.438996e+02,2.800000e-01,2.300000e+00,1.900000e+01,7.659389e-02,3.147500e+02,False,False,1.243071e+03,9.522200e-01,3.947500e-02,7.867580e+02,1.395000e-12,2.710000e+02,3.508000e+03
Procavia_capensis,1.238779e+02,2.410269e+02,9.896096e+02,3.000000e-01,6.580000e+02,4.000000e+03,3.031498e-02,3.100500e+02,False,True,5.753717e+02,4.183000e-01,1.265900e-02,2.946380e+01,1.302000e-10,1.172000e+06,5.627000e+06
Foudia_rubra,2.245595e+00,7.451990e+00,1.020969e+03,2.800000e-01,1.500000e+00,1.700000e+01,9.011046e-02,3.147500e+02,False,False,7.792390e+02,9.611400e-01,4.947600e-02,4.389882e+02,2.308000e-13,2.044000e+02,3.898000e+03
Cephalophus_zebra,2.018205e+02,2.606841e+02,8.721557e+02,3.000000e-01,1.450000e+03,1.750000e+04,1.490560e-02,3.125500e+02,False,True,4.359129e+03,9.085900e-01,6.994900e-02,3.307248e+02,6.777000e-16,4.929000e+05,2.364000e+07
Hemiscyllium_ocellatum,8.877731e+01,1.012618e+03,5.774005e+03,2.000000e-01,1.500000e+01,3.957000e+03,3.377205e-01,2.981500e+02,False,False,4.000593e+02,4.661900e-01,2.205600e-02,1.986850e+01,6.057000e-10,1.939000e+04,2.976000e+06
Ursus_maritimus,2.174002e+02,5.832903e+02,3.575745e+03,3.000000e-01,6.650000e+02,1.850000e+05,1.170479e-02,3.099500e+02,False,True,1.225729e+03,9.309500e-01,7.666000e-02,3.063680e+01,2.606000e-15,1.431000e+05,5.656000e+07
Sternula_antillarum,6.278981e+00,8.853152e+00,1.161215e+03,2.800000e-01,4.700000e+00,4.690000e+01,4.150825e-02,3.138500e+02,False,False,5.437575e+03,9.966800e-01,6.245100e-02,3.676495e+03,1.267000e-13,5.102000e+01,2.602000e+03
Natrix_maura,2.140825e+01,2.222695e+03,1.320772e+04,3.000000e-01,2.550000e+00,3.840000e+02,4.997078e-02,2.991500e+02,False,False,1.501635e+02,5.644000e-01,5.774800e-02,1.317400e+01,6.348000e-10,1.204000e+04,4.501000e+05
Ninox_strenua,9.775379e+00,1.861745e+01,3.281144e+02,2.800000e-01,4.300000e+01,1.252500e+03,3.718215e-02,3.126500e+02,False,False,2.005982e+04,9.977600e-01,9.224000e-02,6.022956e+03,2.200000e-11,1.948000e+02,9.458000e+04
Hynobius_kimurae,1.551054e+02,4.692132e+03,1.296293e+04,2.800000e-01,7.700000e-03,7.600000e+00,7.868590e-02,2.851500e+02,False,False,8.456663e+01,8.524300e-01,3.083000e-02,4.170020e+01,3.441000e-09,7.190000e+00,1.019000e+04
Martes_melampus,2.384828e+01,9.317415e+01,8.527082e+02,3.000000e-01,2.700000e+01,1.030000e+03,4.118987e-02,3.121500e+02,False,True,7.904620e+03,9.917100e-01,5.118800e-02,2.096294e+03,1.943000e-21,2.601000e+02,3.287000e+05
Streptocephalus_torvicornis,3.201805e+00,1.585716e+01,7.593212e+01,1.700000e-01,1.001412e-05,1.564706e-01,1.058449e+02,2.981500e+02,True,False,6.545223e+01,9.398900e-01,1.582400e-02,7.838072e+02,2.871000e-06,3.094000e-03,6.891000e+00
Sylvirana_nigrovittata,3.704198e+00,3.899991e+02,1.738327e+03,2.800000e-01,4.200000e-04,1.565000e+01,2.863097e+00,3.001500e+02,False,False,4.109846e+01,9.853200e-01,2.223300e-02,1.757220e+01,1.848000e-09,3.552000e-02,3.176000e+02
Bubalus_bubalis,3.061051e+02,4.180930e+02,2.605584e+03,3.000000e-01,3.800000e+04,7.250000e+05,1.841718e-02,3.112500e+02,False,True,5.375335e+04,9.285200e-01,3.332800e-02,3.399056e+03,3.386000e-15,4.513000e+06,2.755000e+08
Ammomanes_deserti,2.143522e+00,5.828497e+00,5.149236e+02,2.800000e-01,2.500000e+00,2.200000e+01,1.351657e-01,3.147500e+02,False,False,1.256539e+03,9.424900e-01,5.531200e-02,6.983992e+02,2.181000e-12,4.429000e+02,5.487000e+03
Myrmecocichla_formicivora,2.960102e+00,9.162535e+00,6.658494e+02,2.800000e-01,4.400000e+00,4.600000e+01,9.011046e-02,3.147500e+02,False,False,1.187464e+03,9.444200e-01,4.258900e-02,5.434244e+02,1.706000e-12,6.448000e+02,1.001000e+04
Spinus_pinus,2.653885e+00,7.944195e+00,4.882896e+02,2.800000e-01,1.100000e+00,1.270000e+01,6.758285e-02,3.147500e+02,False,False,8.560764e+02,9.691200e-01,3.164900e-02,6.149131e+02,4.050000e-12,8.846000e+01,1.481000e+03
Lemmus_lemmus,1.849561e+01,2.352792e+01,2.525591e+02,3.000000e-01,3.800000e+00,7.000000e+01,2.286593e-01,3.109500e+02,False,True,1.000276e+03,9.630800e-01,1.782500e-01,2.859101e+02,5.577000e-20,7.496000e+02,1.333000e+04
Tachycineta_bicolor,2.858030e+00,1.015501e+01,9.366282e+02,2.800000e-01,1.660000e+00,2.450000e+01,1.126381e-01,3.147500e+02,False,False,8.426283e+02,9.493300e-01,3.361000e-02,4.642941e+02,5.843000e-13,2.231000e+02,5.331000e+03
Girardinus_metallicus,1.680417e+01,6.721670e+01,5.476360e+02,2.000000e-01,6.700000e-03,7.500000e-01,9.586659e-01,3.006500e+02,True,False,2.674184e+02,8.525700e-01,7.189200e-03,1.365800e+03,2.968000e-08,3.039000e+00,3.550000e+02
Catharus_minimus,2.755957e+00,7.134145e+00,5.282405e+02,2.800000e-01,2.700000e+00,3.600000e+01,9.011046e-02,3.147500e+02,False,False,1.865516e+03,9.696200e-01,3.338600e-02,1.172973e+03,1.117000e-13,1.470000e+02,2.095000e+03
Icteria_virens,2.245595e+00,5.529236e+00,3.950707e+02,2.800000e-01,4.500000e+00,2.480000e+01,1.216491e-01,3.147500e+02,False,False,8.787240e+02,9.342500e-01,8.205600e-02,3.893701e+02,4.165000e-12,1.362000e+03,1.091000e+04
Ailurus_fulgens,1.016282e+02,2.188775e+02,1.291661e+03,3.000000e-01,1.000000e+02,4.325000e+03,2.570335e-02,3.107500e+02,False,True,3.444500e+03,8.484500e-01,3.200700e-02,4.650086e+02,6.802000e-15,3.070000e+04,9.724000e+06
Cerdocyon_thous,4.831273e+01,1.038970e+02,9.403686e+02,3.000000e-01,1.400000e+02,6.500000e+03,1.026406e-01,3.113500e+02,False,True,3.179960e+03,9.464300e-01,1.000000e-01,2.837889e+02,2.211000e-17,1.906000e+04,6.887000e+06
Poecile_atricapillus,2.551812e+00,7.659698e+00,5.504355e+02,2.800000e-01,7.290000e-01,1.240000e+01,2.252762e-01,3.147500e+02,False,False,1.187512e+03,9.345600e-01,2.536000e-02,9.711248e+02,6.756000e-14,9.379000e+01,2.000000e+03
