species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,1-kap,v,s_p_M,s_Hb_bj,s_Hbj_p,E_Hp,k_J,1/s_M,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C
Corydoras_aeneus,1.898303e+00,1.154801e+03,2.000000e-01,6.400000e-04,1.164000e+00,3.200000e+00,2.597850e+00,2.981500e+02,True,1.456303e+02,1.766017e-02,5.969775e-02,8.804671e-02,1.000000e+00,2.317303e-04,1.824691e+02,2.000000e-03,1.000000e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
Sargocentron_diadema,1.840200e+00,2.722998e+03,2.000000e-01,2.680000e-04,8.000000e+00,7.530000e+01,2.974663e+01,3.008500e+02,False,1.260820e+02,8.000688e-03,2.335000e-02,4.706257e-02,1.000000e+00,2.071989e-05,2.537855e+02,2.000000e-03,1.000000e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Progne_tapera,3.062175e+00,6.170205e+02,2.800000e-01,4.400000e+00,3.306000e+01,3.480000e+01,9.011046e-02,3.147500e+02,False,1.605645e+03,2.775335e-01,3.273503e-02,9.521449e-01,1.000000e+00,7.625532e-02,3.668488e+04,3.006036e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Melospiza_melodia,2.858030e+00,5.016066e+02,2.800000e-01,2.400000e+00,3.325000e+01,3.500000e+01,2.252762e-01,3.147500e+02,False,2.470280e+03,4.378522e-02,2.485832e-02,5.803213e-01,1.000000e+00,9.085695e-02,1.379254e+03,7.545677e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
Fundulus_luciae,1.061865e+01,2.768433e+02,2.000000e-01,4.200000e-03,1.409456e-01,6.000000e-01,7.923483e-02,2.961500e+02,True,3.821862e+01,3.638247e-02,3.512801e-02,7.358510e-02,9.999975e-01,2.157815e-02,3.141483e+01,2.000000e-03,9.999993e-01,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
Tetrastes_bonasia,7.325478e+00,3.469190e+02,2.800000e-01,1.000000e+01,4.075500e+02,4.290000e+02,9.339357e-02,3.138500e+02,False,6.106307e+03,1.151889e-02,2.182670e-02,6.035602e-01,1.000000e+00,2.989565e-02,1.746379e+03,1.141236e-01,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
Mionectes_oleagineus,2.858030e+00,4.882896e+02,2.800000e-01,1.700000e+00,9.500000e+00,1.000000e+01,5.631904e-02,3.147500e+02,False,5.747801e+02,1.086912e-01,4.061882e-02,8.935690e-01,1.000000e+00,8.964500e-02,8.449806e+03,1.423747e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Scomberomorus_maculatus,5.859406e-01,2.409806e+03,2.000000e-01,5.200000e-04,5.680000e+02,6.550000e+03,8.714396e+03,2.972500e+02,True,8.500898e+01,1.235037e-01,2.405600e-02,6.376757e-02,1.056372e-02,5.458015e-05,3.663140e+05,2.000000e-03,2.200320e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Plectropomus_pessuliferus,1.573483e+00,4.977452e+03,2.000000e-01,5.800000e-05,3.400000e+03,2.400000e+04,3.845232e+03,3.002500e+02,True,1.125559e+02,4.099719e-02,1.658642e-02,7.722777e-02,5.550287e-02,1.673126e-07,5.668818e+05,7.496041e-04,3.817352e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Megascops_asio,5.307770e+00,1.044090e+03,2.800000e-01,1.100000e+01,1.558950e+02,1.641000e+02,8.425996e-02,3.133500e+02,False,1.854341e+03,6.644515e-02,2.615016e-02,7.728353e-01,1.000000e+00,5.846220e-02,1.851448e+04,2.955349e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
Megascops_trichopsis,5.307770e+00,1.044090e+03,2.800000e-01,1.200000e+01,8.968000e+01,9.440000e+01,6.939055e-02,3.133500e+02,False,1.742213e+03,1.019416e-01,2.488237e-02,8.043756e-01,1.000000e+00,1.010148e-01,1.799349e+04,3.193817e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Nestor_notabilis,5.967306e+00,2.701353e+03,2.800000e-01,1.870000e+01,8.759000e+02,9.220000e+02,6.959474e-02,3.144500e+02,False,4.808854e+03,2.691017e-02,2.660596e-02,7.933828e-01,1.000000e+00,1.974233e-02,1.710485e+04,6.030787e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Bubo_scandiacus,6.532640e+00,1.412296e+03,2.800000e-01,4.500000e+01,2.090000e+03,2.200000e+03,1.189552e-01,3.133500e+02,False,1.720185e+03,2.801093e-02,3.397010e-02,5.672489e-01,1.000000e+00,1.883105e-02,1.022606e+05,1.078518e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True
Zenaida_macroura,2.403576e+00,1.517813e+03,2.800000e-01,5.000000e+00,1.045000e+02,1.100000e+02,2.062178e-01,3.137800e+02,False,3.050789e+03,1.806951e-01,2.499786e-02,9.026981e-01,1.000000e+00,3.801604e-02,2.685900e+04,5.761055e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False
Ploceus_cucullatus,2.653885e+00,1.065359e+03,2.800000e-01,3.500000e+00,3.230000e+01,3.400000e+01,4.505523e-02,3.147500e+02,False,2.048602e+03,5.889134e-02,3.014735e-02,9.124572e-01,1.000000e+00,7.778008e-02,4.113233e+03,5.504119e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Phataginus_tetradactyla,4.246770e+01,1.107194e+03,3.000000e-01,1.250000e+02,1.100000e+03,3.600000e+03,1.806369e-02,3.065500e+02,False,1.952403e+02,9.074929e-02,2.366900e-02,1.937431e-01,1.000000e+00,5.890657e-02,8.325706e+05,5.753492e-04,1.000000e+00,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Phycodurus_eques,2.704203e+01,4.037867e+03,2.000000e-01,3.100000e-03,3.580000e+01,1.917000e+02,1.114450e+00,2.909500e+02,True,1.437108e+02,3.404109e-03,2.639400e-02,1.388251e-01,4.270422e-02,5.502609e-04,1.177675e+03,2.000000e-03,3.579779e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
Onychodactylus_japonicus,2.725160e+02,8.417783e+03,2.800000e-01,6.540000e-02,4.911978e+00,9.650000e+00,6.072858e-02,2.851500e+02,False,8.071518e+01,6.113579e-01,1.844273e-02,1.961315e-01,1.000000e+00,7.868971e-03,5.462317e+04,6.066550e-04,1.000000e+00,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True
Atlantoraja_castelnaui,3.605440e+02,1.294412e+04,2.000000e-01,7.200100e+01,1.041877e+04,2.070000e+04,4.171778e-02,2.902500e+02,False,5.021036e+02,3.000000e-01,3.694630e-02,4.419366e-01,1.000000e+00,3.598428e-03,9.935867e+06,2.000000e-03,1.000000e+00,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Centropomus_parallelus,1.039724e+01,2.846245e+03,2.000000e-01,2.700000e-04,6.250000e+02,5.000000e+03,4.743091e+03,3.003500e+02,True,6.008743e+01,1.071314e-01,2.859496e-03,5.014041e-04,6.226962e-02,2.517214e-06,1.827180e+05,4.198035e-06,3.980462e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Aphanopus_carbo,2.941349e+00,1.746559e+04,2.000000e-01,5.200000e-04,4.999618e+02,3.362000e+03,1.603152e+02,2.816500e+02,True,3.049860e+03,2.938527e-02,2.054426e-02,2.873057e-02,5.150287e-02,8.820511e-07,7.100264e+04,2.000000e-03,3.814575e-01,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True
Aetobatus_flagellum,1.306304e+02,3.300262e+03,2.000000e-01,6.247945e+02,7.915963e+03,1.390000e+04,2.302847e-02,3.013500e+02,False,3.946056e+02,2.993858e-01,2.801758e-02,4.815528e-01,1.000000e+00,3.792741e-02,1.084651e+07,2.000000e-03,1.000000e+00,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Glaniopsis_hanitschi,1.004219e+01,2.022289e+03,2.000000e-01,1.000000e-03,6.000000e-01,7.000000e+00,1.317319e+00,2.971500e+02,True,1.249799e+01,1.000000e-01,2.500000e-02,3.231814e-02,1.000000e+00,1.195001e-03,4.498816e+02,3.000000e-04,1.000000e+00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Petrogale_xanthopus,3.014872e+01,8.530952e+02,3.000000e-01,4.840000e-01,4.000000e+03,7.000000e+03,2.616355e-02,3.096500e+02,False,6.077278e+02,2.752734e-01,3.854329e-02,4.790534e-01,1.000000e+00,6.759215e-05,6.832064e+06,2.000000e-03,1.000000e+00,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
Gymnocharacinus_bergii,7.291188e+00,1.995963e+03,2.000000e-01,1.400000e-03,4.471704e-01,4.400000e+00,6.012136e-01,2.941500e+02,True,8.036888e+02,8.205686e-03,1.749844e-02,8.740239e-03,9.999905e-01,5.137532e-04,1.579640e+01,2.000000e-03,9.999972e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
Aphelocoma_coerulescens,3.470465e+00,6.658494e+02,2.800000e-01,4.200000e+00,7.619000e+01,8.020000e+01,9.011046e-02,3.147500e+02,False,1.857842e+03,7.389225e-02,2.731467e-02,8.986823e-01,1.000000e+00,3.847472e-02,1.219302e+04,3.680163e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
Junco_hyemalis,2.551812e+00,5.016066e+02,2.800000e-01,2.300000e+00,1.824000e+01,1.920000e+01,1.802209e-01,3.147500e+02,False,2.813272e+03,1.286079e-01,2.735743e-02,8.427506e-01,1.000000e+00,1.137847e-01,3.428559e+03,9.646746e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
Tetronarce_nobiliana,6.978138e+02,8.373765e+03,2.000000e-01,1.798346e+02,3.522612e+03,8.620000e+04,8.598282e-02,2.863500e+02,False,1.746008e+03,4.355792e-01,5.371019e-02,1.547727e-02,1.000000e+00,4.476191e-02,2.849880e+06,2.000000e-03,1.000000e+00,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Smaug_giganteus,9.175132e+01,9.088500e+03,3.000000e-01,7.000000e+00,1.600000e+02,2.510000e+02,3.424658e-03,2.931500e+02,False,1.692959e+02,8.953403e-02,2.604735e-02,4.094882e-01,1.000000e+00,2.105560e-02,1.644184e+05,1.000000e-03,1.000000e+00,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Stegastes_arcifrons,4.007685e+00,7.314025e+03,2.000000e-01,5.200000e-04,2.500000e+00,4.360000e+01,2.994248e+02,2.975500e+02,True,1.194473e+02,4.841076e-01,2.399200e-02,3.208560e-02,6.537254e-01,2.201800e-04,8.282383e+03,2.000000e-03,8.691719e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Wallago_attu,5.073008e+00,2.645211e+03,2.000000e-01,2.600000e-03,2.300000e+03,7.350000e+04,1.713088e+03,2.966500e+02,True,3.240768e+02,2.484179e-02,3.047509e-02,2.174989e-02,1.436342e-01,5.513183e-06,1.313739e+05,2.000000e-03,5.242365e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
Pollachius_virens,2.320180e+01,3.236293e+04,2.000000e-01,9.000000e-04,5.430000e+02,3.200000e+04,2.008471e+03,2.791500e+02,True,5.808566e+01,4.390287e-01,1.449588e-01,3.419800e-02,1.511780e-04,2.489040e-03,7.860121e+06,2.000000e-03,5.368397e-02,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
Lithobates_chiricahuensis,6.422636e+01,1.767876e+03,2.800000e-01,1.800000e-03,9.728478e+00,2.570000e+02,7.919109e+01,3.011500e+02,False,7.412505e+01,1.220444e-01,2.290000e-02,1.767872e-02,1.000000e+00,1.195982e-04,1.030233e+04,4.791318e-04,1.000000e+00,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
Caranx_hippos,5.798411e+00,1.175789e+03,2.000000e-01,5.230000e-04,4.800000e+03,3.200000e+04,8.504929e+01,2.979500e+02,True,4.040071e+01,1.469841e-04,2.180000e-02,7.452790e-02,8.458890e-05,8.557311e-04,4.010896e+03,2.000000e-03,4.437312e-02,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
Coryphaena_hippurus,8.223850e-01,8.839378e+02,2.000000e-01,5.331498e-04,3.412159e+01,3.950000e+04,1.131301e+04,3.011500e+02,True,1.268552e+02,1.195595e-01,2.068118e-02,4.105637e-03,1.066087e-02,9.507857e-04,9.572822e+04,2.000000e-03,2.206733e-01,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Atlapetes_semirufus,3.041760e+00,6.658494e+02,2.800000e-01,2.900000e+00,2.930750e+01,3.085000e+01,4.505523e-02,3.147500e+02,False,2.818587e+03,1.408181e-02,2.272003e-02,6.852853e-01,1.000000e+00,1.007386e-01,3.693904e+02,9.837599e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Antigone_vipio,6.130362e+00,2.228557e+03,2.800000e-01,1.163000e+02,4.429850e+03,4.663000e+03,4.038488e-02,3.135500e+02,False,4.761339e+03,1.297190e-01,4.416725e-02,9.641200e-01,1.000000e+00,2.134683e-02,8.602031e+05,2.681881e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
Pangasianodon_hypophthalmus,4.641682e-01,5.055722e+03,2.000000e-01,7.000000e-04,3.000000e+03,4.400000e+04,5.821956e+05,2.971500e+02,True,9.266333e+02,5.500000e-01,1.111344e-01,3.782243e-02,2.969031e-01,5.332597e-07,9.329470e+06,2.000000e-03,6.674023e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Bolitoglossa_mexicana,3.986436e+01,8.083607e+03,2.800000e-01,5.000000e-02,3.239234e+01,7.820000e+01,2.814338e-01,2.981500e+02,False,7.332848e+01,7.333955e-02,1.524664e-02,2.749399e-01,1.000000e+00,1.973589e-03,9.149082e+03,2.000000e-03,1.000000e+00,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Coturnix_japonica,4.287045e+00,2.890991e+02,2.800000e-01,6.500000e+00,2.375000e+02,2.500000e+02,5.050171e+00,3.138500e+02,False,3.932060e+03,5.914569e-01,2.424761e-02,5.616506e-01,1.000000e+00,2.627017e-02,2.081611e+05,2.986234e-02,1.000000e+00,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
Collocalia_esculenta,4.389117e+00,9.795981e+02,2.800000e-01,1.180000e+00,7.885000e+00,8.300000e+00,3.266646e-02,3.112500e+02,False,4.250580e+01,7.782940e-02,4.523953e-02,2.163817e-01,1.000000e+00,2.104208e-01,3.234807e+03,8.300225e-04,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Myliobatis_californica,3.461570e+02,7.939859e+03,2.000000e-01,3.122121e+02,4.878315e+03,6.340000e+04,3.476132e-02,2.937500e+02,False,5.239992e+02,1.624602e-01,3.123451e-02,6.703158e-02,1.000000e+00,3.872948e-02,1.605478e+06,2.000000e-03,1.000000e+00,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Sillago_japonica,3.989208e+00,1.941415e+03,2.000000e-01,1.500000e-04,2.523750e+01,2.019000e+02,2.129375e+02,2.944500e+02,True,7.822678e+01,8.581651e-02,1.764980e-02,6.327289e-02,9.999992e-01,3.548868e-06,1.068182e+04,8.741439e-04,9.999997e-01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
Sterna_sumatrana,4.491190e+00,1.238308e+03,2.800000e-01,7.100000e+00,1.064000e+02,1.120000e+02,3.113119e-02,3.138500e+02,False,1.663667e+04,9.389318e-02,3.527789e-02,9.845030e-01,1.000000e+00,5.296120e-02,4.342385e+03,5.112469e-01,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Cardinalis_cardinalis,2.449740e+00,1.265114e+03,2.800000e-01,3.500000e+00,4.047000e+01,4.260000e+01,1.351657e-01,3.147500e+02,False,7.070112e+03,6.018673e-02,2.258626e-02,8.336579e-01,1.000000e+00,8.704844e-02,1.124900e+03,2.857704e-01,1.000000e+00,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Amia_calva,2.171132e+01,7.032787e+03,2.000000e-01,1.556480e-02,1.945600e+03,3.800000e+03,1.092028e+02,2.881500e+02,False,1.796330e+03,4.326191e-01,2.508454e-02,9.138608e-02,1.000000e+00,3.657589e-06,1.358732e+06,2.000000e-03,1.000000e+00,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
Labeo_senegalensis,2.770259e+00,1.516717e+03,2.000000e-01,5.236000e-04,5.580000e+01,3.000000e+03,4.232828e+02,2.971500e+02,True,8.083214e+01,1.767741e-02,2.049495e-02,1.449247e-02,4.042468e-02,1.596009e-04,4.137600e+03,2.000000e-03,3.439238e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Paranotothenia_magellanica,1.133240e+02,2.127253e+04,2.000000e-01,2.680000e-04,1.400000e+02,1.500000e+03,5.923133e+01,2.810500e+02,True,2.561123e+01,2.318801e-02,2.376808e-02,4.022988e-02,2.847391e-04,4.877076e-03,1.998069e+04,2.000000e-03,6.693589e-02,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
