Row,init_loss,z_i,kap_i,v_i,p_M_i,E_Hb_i,E_Hp_i,final_loss,z_f,kap_f,v_f,p_M_f,E_Hb_f,E_Hp_f,convergence,n_runs,n_iter,execution_time,error,error_message
Eleutherodactylus_coqui,0.606930987227599,2.58604443725754,0.598685347380275,0.0756399102711523,27.5151286326761,264.499965388706,5881.66082457895,0.606930987227535,2.58604434870051,0.598685369631684,0.0756398914067465,27.5151330033073,264.499922395717,5881.6611027634,1,1,411,69.8417623,0,""
Rhabdotorrhinus_exarhatus,0.106295465504893,3.12207786818231,0.925045470438613,0.0242662888077953,602.115030160731,1727.97608675099,54024.0587323106,0.106253602687785,3.11603147830829,0.9244962107457,0.024171992310783,601.075409548412,1746.14425411815,54219.9251741055,0,1,500,32.6178701,0,""
Sterna_forsteri,0.106428201311441,2.26461149174657,0.86199138247974,0.0300403663090055,854.632119755425,3221.03366491467,41249.4543636371,0.105141870330153,2.23723202660724,0.875697829061308,0.0291513574859272,897.811651344619,2756.02632063706,34953.9149685541,0,5,2500,163.2540361,0,""
Mitsukurina_owstoni,0.0528219324573707,61.338535396942,0.941176992071575,0.0480945179956453,25.2594987220498,190581.622431738,14430892.4565014,0.0528219324573705,61.3385346304104,0.941176990951917,0.0480945173077627,25.2594995651265,190581.622495265,14430892.7877702,1,1,419,147.0281659,0,""
Egretta_gularis,0.105306985331504,2.82007722120354,0.974012654573551,0.0258604584119664,1191.63039826667,506.92261531532,10344.8393030582,0.105246904231008,2.80259378568556,0.973954924605438,0.0255202807643212,1199.61382762234,501.6931324701,10117.9828266207,0,1,500,28.9689338,0,""
Ara_glaucogularis,0.127659963244926,3.82392897595745,0.916023254643129,0.0222525497639921,479.627816263484,1552.83986358498,119380.440608064,0.125765732940548,3.80551146545442,0.910977300592436,0.0222248664379834,480.133238072489,1657.84557056871,125794.623596716,0,6,3000,201.9681807,0,""
Bathyraja_magellanica,0.112019157429997,1.49801548384259,0.65,0.0200656962780601,38105.8260668633,4441.66871752194,3798226.0744521,0.112019140451554,1.49739035944683,0.65,0.0200563430738219,38150.9795602653,4441.67368579602,3798450.79477462,0,1,500,114.5825162,0,""
Bartramia_longicauda,0.111987600041443,2.52927848919647,0.773037806439248,0.0356888225489136,652.833307584193,8646.98779425748,105784.963624576,0.110986469261227,2.49467460876885,0.784782409986102,0.0348071316022173,685.86845867261,7840.63906938442,95020.7796712189,0,5,2500,199.5666166,0,""
Allocyttus_niger,0.186175165217066,6.46161302806264,0.557079206689954,0.028859,63.4822907347513,1.83202087257389,1926064.81682113,0.186160825343646,6.4633755742814,0.557104520912271,0.028859,63.470452463439,1.83368668990609,1924685.06926564,0,1,500,100.8040027,0,""
Atherina_presbyter,0.773562266282866,1.89373433214074,0.696658446833877,0.0240987957519667,84.0122258838782,2.1442078237791,2792.17482093062,0.485347146570684,0.753302955687991,0.860170973267559,0.00869436625500764,1086.73504198214,0.137008175367392,1269.43385492841,0,7,3500,150.6167258,0,""
Gambusia_affinis,1.22171106328715,1.03454869573236,0.90867586240383,0.0236615522828742,135.603471880384,0.82275546482127,130.647352500154,1.21615424580684,1.03316508087729,0.908564600770395,0.0238057465110108,136.077773161714,0.82269959323208,149.397687791071,0,2,1000,127.3808507,0,""
Scomberesox_saurus,0.162729929471187,1.40476733596594,0.95,0.0215964898748488,9873.5369,0.00532327344099504,10183.5037825757,0.162729929471187,1.40476733629721,0.95,0.0215964898557947,9873.5369,0.00532327336651956,10183.5037120991,1,1,293,131.9440569,0,""
Pelophylax_nigromaculatus,0.238646808388376,4.22687586096302,0.636999959497006,0.0869132721147688,31.975534185632,18.6421604327159,101918.145628311,0.23864680751533,4.22683865301124,0.636986266910576,0.0869096843742915,31.975499232238,18.6430486778725,101921.940696389,0,1,500,19.4837831,0,""
Aquila_chrysaetos,0.0990025973985769,6.39966893459846,0.981055211575405,0.0252942232441376,471.040960922228,1767.67094594975,82098.6237269572,0.0989902295541375,6.39697702035886,0.981137550565658,0.0252046907574662,469.529743705041,1756.94242084068,81312.4997490798,0,1,500,27.9919764,0,""
Empidonax_difficilis,0.0710529129270679,2.1609338131362,0.928633402920872,0.0772196091258802,19.6742619851049,719.326419638816,2162.60378889416,0.0710337710362051,2.16208927879332,0.927939715638058,0.0774262256733949,19.4481316286987,728.074712141524,2174.17867703926,0,1,500,42.8825124,0,""
Dugong_dugon,0.144003300322218,48.1101469924215,0.88877264931167,0.0421326677494483,19.2329508116067,6382908.90190025,110971319.570473,0.143986865071034,48.1074398170026,0.887576799554015,0.0422364766189266,19.3153374053202,6460443.681147,113117919.967741,0,1,500,30.0698137,0,""
Scorpaena_porcus,0.0609329871828038,5.99055675621595,0.907022792525864,0.027789,48.6332938886884,0.264956444709415,8062.8366886923,0.0229107434878314,6.16744369948506,0.876988826798673,0.027789,25.4451925098031,0.523816890197398,16937.9035308743,1,4,1826,248.0629112,0,""
Mustelus_mustelus,0.0793710399672075,19.1365791892018,0.826144452689999,0.0346220239776286,20.5729018151142,38865.8431334073,3598901.66464873,0.079368257536942,19.1600493920491,0.825905999226121,0.0347120917350701,20.4982162477169,39049.6075907744,3612433.14523193,0,1,500,21.8797161,0,""
Pelophylax_caralitanus,0.0406453323859847,3.5019208782704,0.517049222204963,0.0271077812673274,32.9291594895258,12.3339653991583,95719.6430900584,0.0406453167043325,3.50201622116487,0.517173100279747,0.0271087708702942,32.9337097686196,12.3274748338499,95698.4421237629,0,1,500,38.7832604,0,""
Lates_niloticus,0.0389878006138026,16.0831701895075,0.683265026605727,0.025292,18.1076855608454,0.177800990460716,3837780.36656737,0.0389506982465133,16.0516116633802,0.683493538116718,0.025292,18.1470569564208,0.177648495166611,3942688.92980092,0,1,500,58.3485343,0,""
Pomadasys_kaakan,0.161703440475589,17.4849251059915,0.85,0.153561144655604,6.56024769506015,0.259996352131726,613280.394798349,0.161699605351976,17.4851176799604,0.85,0.153531349410938,6.56090022500759,0.259996353107327,615063.207619125,0,1,500,56.8036597,0,""
Scytalopus_parvirostris,0.115578550340296,1.12973650127295,0.897891220534474,0.033624708142869,1913.89123052983,631.335869345262,3690.89482193285,0.112762002083989,1.07542419303833,0.875032274833961,0.0330294578132879,2232.5169147325,727.026907081475,4058.38685693519,0,6,3000,146.9533447,0,""
Geronticus_eremita,0.111363619795415,4.2198808616455,0.962929147009124,0.0342474072487919,760.193673780653,1502.06853336638,59434.3309799027,0.110665682881196,4.12748702990405,0.963316683252839,0.033298315873297,812.264672610786,1415.09046503035,55214.4738598475,0,5,2500,339.5063975,0,""
Anthus_rubescens,0.104555474904021,1.22892875372847,0.926602178764708,0.0266708331683107,1271.42828898952,237.198609453771,2949.46761260261,0.104281830402218,1.21362903658069,0.926863031237307,0.0263659566033727,1330.51212471393,229.113833134955,2832.53101067836,0,3,1500,136.542966,0,""
Ceriodaphnia_pulchella,0.11705614664442,0.0272561020154608,0.998658673450488,0.0205841023555654,1048.60635851505,1.19343887309302e-08,3.17447582666166e-06,0.117056146416427,0.0272560986790294,0.998658646059359,0.0205846084391065,1048.57349326578,1.19346177902105e-08,3.17440784913346e-06,0,1,500,146.6890145,0,""
Gymnosarda_unicolor,0.15084328411819,22.1035519149924,0.657996704529958,0.021473,20.0242420645433,0.207999854980926,2453943.2306594,0.150615240478325,20.6336754860103,0.677173211992356,0.021473,20.2210357981111,0.206280733322335,2466563.05573581,0,2,1000,62.6744704,0,""
Cepphus_columba,0.101984891397362,1.97952105003682,0.898784963457619,0.0202381706711454,3538.04924090397,1914.87288914736,19610.9924503018,0.10190833657,1.97120514539105,0.900049665892993,0.0200791603287538,3562.27418633878,1885.92837363228,19252.4843250051,0,1,500,95.0491421,0,""
Clarias_anguillaris,0.230594072721116,6.61543634102125,0.86828995824747,0.024961,355.658086859606,0.0397490137895475,1770.02860515357,0.225966047143529,6.66910227767099,0.869217141326878,0.024961,347.15305655496,0.0398006442666664,1898.24624241706,0,6,3000,213.115488,0,""
Chordeiles_minor,0.152571872115394,1.62166910174399,0.9826902123074,0.0230654854949526,1685.1664050461,94.5273008356714,1259.95175060606,0.152507320228315,1.60094493791932,0.982118440674416,0.0228938974394318,1751.82639126457,95.840138996781,1263.7516897334,0,1,500,68.299523,0,""
Alona_iheringula,0.106536977511977,0.0181595836946064,0.620793761924906,0.0159761407916236,4044.35994399091,0.00482451638161117,0.0352709294734341,0.10653697751197,0.018159583787055,0.620793765837584,0.0159761409543473,4044.35988683848,0.0048245166272543,0.03527092831995,1,1,358,43.4182873,0,""
Zanda_latirostris,0.109071651930221,3.56979963734809,0.732352317524827,0.027082945041799,539.134574281319,10155.2777144765,390556.690231744,0.107795277408105,3.59523481788474,0.738266885382021,0.0275175735008692,546.189035542878,9964.69245208673,392149.34530315,0,5,2500,190.2529368,0,""
Prinia_maculosa,0.115006502376158,1.19247792768223,0.960166184439774,0.0268848044232633,586.684459230908,94.3018908421573,1310.67805392501,0.114977821298565,1.18731282479035,0.959842328832361,0.0268019450849927,596.208970995827,94.3475122991947,1306.83990115857,0,1,500,148.591633,0,""
Aetobatus_narinari,0.062024580943111,29.3147165997952,0.895153473242814,0.0330866626503206,19.7548618725302,202297.778389075,6438879.43719181,0.0620206222022736,29.2877617094776,0.895728140481295,0.0330465145198338,19.8270750589511,199996.718006673,6392043.15950105,0,1,500,57.7190489,0,""
Chromis_chromis,1.86699749592965,1.2754,0.88859,0.035275,30.5435,0.04375,6676,1.86699749592965,1.2754,0.88859,0.035275,30.5435,0.04375,6676,1,1,71,38.0120556,0,""
Corvus_caurinus,0.11638349366334,2.86950157029047,0.937955353699978,0.0375422733990935,907.238371577054,1312.78966820708,33408.5847539295,0.115018877050134,2.76651621382155,0.938491049213736,0.0360218531717852,1028.57652536506,1193.91193515895,29992.5096296902,0,8,4000,199.521387,0,""
Macropus_rufus,0.389606811665877,21.0616233552085,0.817177249570002,0.0523288518917406,36.6403842034922,426.960326259496,13071782.4483805,0.389606762982619,21.0600410216793,0.817230613467924,0.0523128384423361,36.6539060955929,426.618734955583,13062455.4159396,0,1,500,20.7756949,0,""
Cynoglossus_zanzibarensis,0.37832197843511,4.97414157195845,0.386262814659059,0.0313801072881634,40.8443499396856,1.38291145621986,1213080.85142034,0.076967426224799,4.86693561060066,0.369280533089077,0.0291879014468578,37.5041695373976,1.45090041131142,1260470.4049894,0,4,2000,103.8814051,0,""
Monochirus_hispidus,0.0320592444110491,3.26371370050513,0.694652216772568,0.024201,28.7607449741283,1.40846747460326,9881.2385111695,0.0249438455901798,3.28515464703907,0.693093135775536,0.024201,27.8031867666738,1.40960381493892,11129.3472597976,0,6,3000,251.975731,0,""
Balaenoptera_borealis,0.16122953336197,135.342110576267,0.814214837260811,0.0802690698094252,21.969504121344,247437006.012843,11726659881.7781,0.161165311786191,135.400963195888,0.813883142180564,0.0801749504251282,21.8452576675085,246342111.681367,11723394113.3458,0,1,500,32.6129977,0,""
Emberizoides_ypiranganus,0.102646698399587,1.08591372826937,0.978554473683922,0.024096415738063,2058.74339638063,50.8480014226975,490.183023459029,0.102595640927263,1.08587966698449,0.978685031458853,0.0241573705888115,2072.28402953607,50.3609555583346,486.115282732892,0,1,500,41.4176874,0,""
Mustelus_walkeri,0.168700435852175,12.1642278858651,0.782665948824037,0.020589551042879,14.8845664155519,26130.1017952158,1389654.17198979,0.168700414348475,12.1653635523706,0.78277204168296,0.0205919195329368,14.8812574651911,26113.3625929715,1388199.5605141,0,1,500,40.8095298,0,""
Prosopeia_tabuensis,0.144717115708978,2.15925877946383,0.688219069357549,0.0254762625313803,1300.9443629319,9655.38859957418,106244.748617134,0.143488159417087,2.13471936184525,0.674871576034953,0.0253130984406159,1322.30671652689,10115.1618434157,110494.31628306,0,4,2000,188.3088935,0,""
Coilia_nasus,0.187743081955239,2.40157000445079,0.869793668554458,0.0204213248218138,66.0924240588186,0.0819505534322593,34142.6654870845,0.178120386218638,2.06841962803954,0.890087698626566,0.0202553783534739,69.1438579204876,0.0699296627677713,32387.3403395411,0,3,1500,57.9761506,0,""
Cyprinodon_variegatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000,0,"Maximum execution time exceeded"
Campylopterus_hemileucurus,0.115948232216205,1.25482277578337,0.964651375434558,0.0211765161938476,367.901644643463,94.0105987618704,1246.22292834158,0.115871972782098,1.25827909902486,0.964689932429164,0.0213002438621164,367.219745422718,94.1608792786544,1253.34755696668,0,1,500,63.5829177,0,""
Lonchura_oryzivora,0.120337830596597,1.69623638247269,0.812199132655942,0.03216967349041,430.570068580393,1025.2614214938,25752.1083773109,0.120081557289919,1.69574875377624,0.810627246130411,0.0321457320704162,427.845418003733,1036.67006717806,25933.6338801088,0,2,1000,101.9225727,0,""
Fregetta_tropica,0.0966331902171006,2.30480793943999,0.934914984294399,0.0217265712563153,459.679507312203,1081.13687552677,19013.3515745586,0.0965789049290046,2.30940430198214,0.934584756740185,0.0217973692408905,460.325321294881,1087.46084675869,19182.3100124507,0,1,500,44.5363584,0,""
Phocoena_phocoena,0.0458792882550961,22.2917824062908,0.606625267771655,0.0240640735060242,18.2685499870227,8433392.47251767,44740291.0299467,0.0458750472961789,22.2566656784221,0.607921445882367,0.0239713344538642,18.3786136897113,8364671.26456801,44523615.9801944,0,1,500,38.5666911,0,""
Phlogophilus_harterti,0.0501347842444613,1.4025056540139,0.689492806253134,0.0644932945645217,20.8018911793389,5147.44096208482,9837.55423606398,0.0501305153111195,1.40270242758952,0.688072122179464,0.0645898061731253,20.6336353636239,5179.49832682662,9868.46120521576,0,1,500,35.2459101,0,""
Leiothlypis_peregrina,0.113530620067419,0.957689911697027,0.869097848745469,0.0294590637735572,1714.25672735773,323.231218216429,2864.29242237812,0.113106615336241,0.946407842262841,0.865233850054064,0.0292722441121197,1781.46245246434,327.275268730555,2867.24921840916,0,3,1500,72.6048018,0,""
Loxodon_macrorhinus,0.0364326018944069,11.6045019944213,0.568349834106029,0.0308792500062977,24.1652815982766,1396471.98490338,3507641.36909898,0.0364325226759081,11.6078675265092,0.568357806387398,0.0308934354091375,24.1453054082425,1396824.04372798,3507998.81773281,0,1,500,32.3752023,0,""
Nymphicus_hollandicus,0.165299637571847,2.27653491772616,0.938273709891838,0.0271726773049626,468.067679175603,565.666797333967,15795.5220515661,0.162637387375624,2.24814569413063,0.934408448751913,0.0270393270143564,486.12671373501,593.991171079702,16402.0232059224,0,7,3500,209.9591245,0,""
Tunchiornis_ochraceiceps,0.116099927946551,1.1081839311151,0.967242278488888,0.026507124070349,1124.64131634711,115.960179903793,874.378515852804,0.114585978999491,1.00944395208676,0.964495030870088,0.0243427306067219,1541.86275541462,103.8776856217,738.761257340916,0,7,3500,162.5367293,0,""
Pelecanus_erythrorhynchos,0.185146224896512,4.51385810500646,0.939862480393984,0.0233587007011081,1648.43437361883,2814.75287434763,133799.452436205,0.185098047585766,4.5057627536726,0.940657580608554,0.023317924395519,1666.75220835778,2747.0126356673,131043.630682752,0,1,500,70.8303642,0,""
Microcarbo_coronatus,0.103530254460171,3.55269656726064,0.989893833448183,0.0258524174762577,775.977584328782,128.413826177663,7328.89685631311,0.102855171250043,3.31073395650786,0.989463671800413,0.0242234461830206,969.317708703005,116.471155634879,6359.20660124201,0,4,2000,135.336381,0,""
Chironex_fleckeri,0.607955533339044,0.196241011071207,0.488411795921369,0.00645165868860547,120.081001816541,0.079554350259724,6565.03517395883,0.607955483711445,0.196165218698586,0.48861191455499,0.00644641924782702,120.225238435405,0.0794062209281906,6555.2233262938,0,1,500,105.7544745,0,""
Larus_occidentalis,0.123334156132326,3.97750650170853,0.829284286630365,0.0412291393726922,671.389002181922,17566.6846394737,292364.425138157,0.123286200857146,3.97511706653292,0.829132015794843,0.0412006402799795,676.00694004,17546.4366400311,294133.958811213,0,1,500,50.0776173,0,""
Manis_pentadactyla,0.158655689486336,5.31929363228045,0.995397842195717,0.0210077141417647,1320.31681894134,690.359084039771,48844.1357127258,0.158655651370747,5.3214584892091,0.995398354721956,0.0210157908010956,1318.66334516544,690.362442631337,48832.4269768481,0,1,500,23.9843446,0,""
Euthynnus_affinis,0.0129299628045409,10.777551452223,0.960606673504246,0.024674896702726,17.7636701854115,0.0485195931429602,94597.2031178388,0.00853497419374059,9.6579488367968,0.964250465958164,0.0225725457353696,19.8827529637763,0.0407765958986209,86653.8289179328,0,14,7000,425.7329422,0,""
Pelecanoides_urinatrix,0.0277963135273263,4.87374999103922,0.967124516468945,0.0413847839205629,20.5555077575712,3507.32059945281,22280.7329524906,0.0277581405780933,4.87914138191628,0.967042244258234,0.0414494190009482,20.3517699706695,3522.02712865706,22217.4453093216,0,1,500,24.6415724,0,""
Macronectes_halli,0.113651935534231,6.33620845513998,0.94508655248376,0.0237633894951753,435.580906341338,11337.0762622574,317826.491931587,0.113558384621003,6.32145746357831,0.942865707664178,0.023927152874819,442.22436769708,11793.1540826193,330257.197970543,0,1,500,46.5260409,0,""
Ardea_alba,0.119931319151592,4.33545588117513,0.859238089635925,0.0388723849565212,560.528120332117,7151.09781591618,297668.829445222,0.119914046552933,4.33458379128185,0.859122034809909,0.0388946057813677,561.086295155031,7146.5127634022,297788.333913062,0,1,500,65.0042124,0,""
Hylocichla_mustelina,0.102101262757607,0.979645145668092,0.920036286503398,0.023274939026076,6386.68788101303,178.813149357407,1692.27362695549,0.101876944582629,0.974492696177211,0.92058474272956,0.0231281093891742,6475.03278853965,173.6432587423,1635.81065379155,0,2,1000,82.8031484,0,""
Macropus_rufogriseus,0.14610445772152,16.4234947267766,0.833393096802327,0.0390155316325543,31.499609226953,241.768172640644,5190881.6438548,0.146104457124877,16.4232144011451,0.833387383960472,0.0390149466523531,31.5007255496049,241.770355734371,5190947.09227623,0,1,500,38.8256692,0,""
Egretta_thula,0.125770540734079,2.09924321151504,0.927747940538508,0.0278758801910273,3115.64199429423,786.90708783732,15900.5235186415,0.125695874823211,2.09828877671806,0.927524333895443,0.0279615519211443,3138.66037529104,784.527698759145,15830.9571153277,0,1,500,37.0230187,0,""
Centropus_sinensis,0.112774765762882,2.24055850821964,0.967770106497056,0.0324728374214908,2502.31256987731,350.77073337156,7415.11903429649,0.112719890467146,2.2410348091188,0.967807413548679,0.0325238637577446,2515.50105077605,347.341867463123,7392.50875946872,0,1,500,52.3843463,0,""
Natator_depressus,1.03487864265567,36.7134571162427,0.873870078268864,0.124797377768865,18.9856856270276,29675.831382733,44596702.010686,1.03480853622765,36.6929954053861,0.875235327506728,0.12425691251235,19.1589926328337,29181.1194169285,43676101.6069261,0,1,500,42.56708,0,""
Psettodes_erumei,0.0778459300486149,1.22785856798543,0.96305097867759,0.017513644180517,20.3875203954002,0.0261864542212888,128685.237152559,0.0369347381392418,1.26096180881586,0.962058368962861,0.0172922940674968,20.6822759988163,0.0264076895887085,167903.431201771,0,5,2500,168.2579179,0,""
Oncorhynchus_kisutch,0.873239364590067,1.05681760874557,0.948917300083933,0.0493634419299668,599.377222604273,40.2448682034509,5707358.79003273,0.87323928287444,1.05681764553835,0.948917312040574,0.0493634520843011,599.377221452072,40.2448579074421,5707382.68690384,1,1,242,48.9641327,0,""
Euprymna_hyllebergi,0.942010082784239,4.41944323987372,0.70159440811391,0.0149962923760338,21.0242475082931,3.62625569554115,2543.89982425568,0.129142796119532,5.05870828230719,0.452620735068626,0.0138537702389128,20.3441500403698,6.38048142702885,9655.50625933279,0,4,2000,127.7864962,0,""
Heterotis_niloticus,0.00418591743451428,13.6712707669819,0.985210230292187,0.0198002881484442,17.8956098786198,0.0891519522657648,18153.4860334238,0.00418591743128454,13.6712667913015,0.985210216102826,0.0198002767364733,17.8956316801248,0.0891519426675085,18153.4772451697,0,1,500,101.697459,0,""
Sceloporus_occidentalis,0.197513232021808,1.34346754606797,0.78598877074707,0.0137684361554683,394.127631686854,593.064302129283,12898.2378316529,0.197513232021077,1.34346538266464,0.785989000187808,0.0137684148589181,394.129974364275,593.062563789232,12898.2204267106,0,1,500,15.0190916,0,""
Ardenna_carneipes,0.100540420828368,3.75573694849319,0.74318732013293,0.0220977925313647,457.907197007221,36360.7362413317,424082.2366902,0.1005230625144,3.76162564617422,0.742927853181264,0.0221652674366472,457.301739805651,36530.0607811,427720.626170652,0,1,500,31.5886163,0,""
Triakis_semifasciata,0.102252616518142,15.075798390126,0.648269329818035,0.0285399117404962,20.761552701999,18682.4567325271,5316792.46481795,0.102252616518082,15.0757977373713,0.648269349987648,0.0285399106702544,20.7615573848374,18682.4516460942,5316793.12403598,0,1,500,18.0109003,0,""
Centroscymnus_plunketi,0.0979497530407559,18.2143571791724,0.447062354740366,0.0367424631477021,18.7474702180299,336426.94683561,31765821.316398,0.0979497519238908,18.2145013074285,0.447078326718851,0.036743379606394,18.7477148096201,336418.332781947,31764242.3116902,0,1,500,39.4387312,0,""
Citharinus_citharus,0.0938009519344787,5.91400830983469,0.810096613297442,0.0144702079394566,202.368201612521,0.058739021188426,60274.9676774497,0.0365418458578236,10.9941623791417,0.730189570665197,0.0317795000885798,33.8900205762274,0.554709204485369,144416.641978647,0,12,6000,180.8589796,0,""
Malurus_splendens,0.106282402596017,1.13958551235171,0.927146414285726,0.0267657391155103,2710.1015147541,258.644856807471,2269.18575193151,0.104127868173677,1.02658642436025,0.922989024749932,0.024314799621981,3754.68595209809,212.129744405263,1780.49941908009,0,10,5000,262.3169477,0,""
Pseudobatos_percellens,0.0732770883992156,11.1421551022252,0.932491640172109,0.0218135204128246,15.821596912781,4317.22861507089,135021.056111244,0.0732706110860642,11.140554598761,0.933148496919146,0.0217412442771532,15.7971247360064,4223.90536101957,132361.013306779,0,1,500,38.3395048,0,""
Ammomanes_deserti,0.104177463244098,0.760323700052301,0.905507631938028,0.0234699267072448,8832.04017365904,118.977576109265,987.06891513162,0.104158625336602,0.760012082803778,0.905627401136757,0.0234566341287428,8840.95472741697,117.97219326935,978.186295590214,0,1,500,47.0692794,0,""
Clupea_pallasii,0.235942446901651,1.13301933124991,0.777793433832741,0.0383104177770155,1912.58867409527,0.314659854812952,27402.4321355445,0.149021104647153,0.656855060008832,0.752974226102331,0.0206611740253251,11919.0995295754,0.139415388004693,93516.1974422837,0,4,2000,95.601346,0,""
Sayornis_phoebe,0.101683944271751,1.365701158214,0.856514733568277,0.0253615963655421,689.082551997208,529.666891255969,8549.12791949284,0.101408564378475,1.32753955186026,0.853726696139245,0.0246167833050213,757.232855638365,510.041113121908,8078.68651157271,0,2,1000,72.0701083,0,""
Nycticorax_nycticorax,0.160966345189615,3.48491841734237,0.90726046416072,0.032579464895677,713.177166704331,3434.58009232113,92715.4184074995,0.159946703867205,3.36472882349104,0.910965018345022,0.0310152445404431,792.313519970195,3046.54095358737,80404.2701565961,0,4,2000,118.9148146,0,""
Caperea_marginata,0.0632192471163821,66.7644171710543,0.859896851499304,0.04,34.0153297698478,15931444.0024418,1081591520.10735,0.0632005691290067,66.8164783240654,0.858911027420816,0.04,33.8182900931391,16192801.1102317,1108266552.03963,0,1,500,19.2306908,0,""
Macronectes_giganteus,0.112953419952998,6.33557864173136,0.956261365865765,0.0249277126806483,451.820878920814,9436.66697671353,242700,0.111813395018571,6.57484760829667,0.959957913666685,0.0255156016513327,402.824522778472,9162.66234855629,242700,0,4,2000,212.9245509,0,""
Forbesichthys_agassizii,0.139603561805861,1.08713684238338,0.948784975721687,0.024365696118262,184.761787934792,0.314035367849279,125.748668927726,0.139603561800208,1.08713886555372,0.948784871371684,0.0243657754807811,184.760609757524,0.314037622293818,125.749124658591,1,1,346,29.6802742,0,""
Nanorana_parkeri,0.0303803160071508,2.17924207856371,0.768547188946499,0.021803701682847,21.0570602791788,8.76030230094606,748.530123531085,0.0303532049458869,2.17434193820071,0.771108920224338,0.0215175961698523,21.3518052134314,8.56541801608872,735.883948189021,0,1,500,28.4075901,0,""
Galeopterus_variegatus,0.104102078230404,8.95241367881525,0.803656281403035,0.0227180580185876,21.4078625255004,28043.1712902972,1261006.51753365,0.10410153486735,8.95929800974322,0.803696986953667,0.0227591374668393,21.3590087325625,28078.7764969453,1260490.65630824,0,1,500,32.0712252,0,""
Aphrastura_spinicauda,0.124910321969304,1.2889682256073,0.596096220839456,0.0349470323586282,449.776987399338,3317.56326442708,32967.8980294893,0.124843125578256,1.29507518845334,0.595291120558715,0.0352623938859068,445.957459608295,3348.97744334457,33486.2719121515,0,1,500,38.6855625,0,""
Achoerodus_viridis,0.192378168108639,13.5734309062166,0.521743864754519,0.0994538533882626,5.69463428618215,0.306667093195655,309375.792289885,0.192361954655356,13.574273157623,0.522159978621788,0.0994205842795917,5.70375309321737,0.306667097448109,310485.709441974,0,1,500,13.0300659,0,""
Sarda_orientalis,0.0577745874646676,2.69033221629667,0.992827812256938,0.025476,36.1644,0.0125517207956753,42967.1005215088,0.0256626025977948,2.72762248483263,0.992698478442694,0.025476,36.1644,0.0126935289006222,55463.3235018914,0,3,1500,64.8550096,0,""
Tyrannus_savana,0.107656933760261,1.1690905451845,0.947376929119274,0.0289196916550492,2689.84117445676,162.365450905748,1919.95557999892,0.107603722992419,1.16836097009266,0.947433695898406,0.0290237146243229,2715.54459884594,162.519949389328,1928.49686374976,0,1,500,41.436096,0,""
Oncorhynchus_tshawytscha,1.95612811969147,9.78277502849792,0.569941744404767,0.0857927439156421,21.6317843032322,1137.55519108048,7516479.3073792,1.95612601822453,9.78268778860442,0.56994639360047,0.0857988693760138,21.6257602664176,1137.66318616759,7516256.64761889,0,1,500,163.1152839,0,""
Crex_crex,0.133603633712075,2.47748915074126,0.689791850194755,0.0367839908974623,570.975586609492,6583.34705271781,152330.032469064,0.130920299332834,2.24816440371914,0.665285846542853,0.0330633305424212,753.689984710364,5928.87988425656,127825.89004111,0,8,4000,151.2947635,0,""
Calamospiza_melanocorys,0.103677776806658,0.86424387161249,0.907213659502136,0.0248872688388933,5982.06347954043,203.655643129678,1297.60282425115,0.102895635768065,0.829849133729784,0.90505529285377,0.0240472611684315,6804.58732407015,187.627216267901,1184.45519958505,0,4,2000,125.3240968,0,""
Euthynnus_alletteratus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6102915,1,"The logical indices contain a true value outside of the array bounds."
Pseudoleistes_virescens,0.104247170388324,1.30620634219726,0.975685033977271,0.024597676373284,4140.30979113706,62.0060285536679,1019.68167898075,0.104033852609792,1.29054100163626,0.975684413139056,0.0242540560050675,4281.79223934873,60.0301812684712,981.903285233392,0,2,1000,58.0197636,0,""
Eurycea_tonkawae,0.0986486074749774,0.846900910852197,0.983376173679672,0.0191886181423068,684.703119302884,0.846865895453937,54.9116309520448,0.0986483808719597,0.846279890127547,0.983375663683505,0.0191684780131745,686.434697128463,0.846193879785736,54.8727277597769,0,1,500,52.9341525,0,""
Raja_texana,0.0389769047732071,9.8491398236901,0.867112256928405,0.0229618231012603,17.0414326600899,2887.94748377066,272176.263802028,0.0389769034209067,9.84930488768034,0.867095365665677,0.022962987526651,17.0404474273741,2888.76920016285,272232.321063898,0,1,500,33.5988604,0,""
Raja_miraletus,0.0476019774667635,7.52346584124913,0.6,0.031345,27.5397199411241,6293.5473544538,654256.857142895,0.0476019774111386,7.52350468647271,0.6,0.031345,27.5389941621605,6293.50981658538,654251.241317181,0,1,500,26.7447471,0,""
Auxis_thazard,0.114003362777095,5.04750549864785,0.851710002243471,0.0231257036237053,99.6090982726656,0.0851588137307364,139095.575040589,0.112931313483132,5.08034502035384,0.854291842537966,0.0237204153531985,99.6240106119625,0.0848418612342564,144243.744336728,0,2,1000,47.6234151,0,""
Pterodroma_phaeopygia,0.09700342507135,3.26512718532052,0.710819539622797,0.0175538057865211,471.983015694301,22395.5647525024,328903.558229176,0.096934021042019,3.27975207814056,0.711026715260131,0.0176736720326592,470.841601536162,22433.0972854615,332132.937744557,0,1,500,27.9603098,0,""
