Row,data_split,deb_loss,success,error_type,error_message
Tunchiornis_ochraceiceps,test,2.47554700081915,1,,
Rhea_americana,test,3.46153916628266,1,,
Graptemys_ouachitensis,test,1.42410885605449,1,,
Prionotus_albirostris,test,3.04504144888429,1,,
Astyanax_bimaculatus,test,0.457531564245864,1,,
Raja_montagui,test,1.954463890151,1,,
Strigops_habroptila,test,1.25736559572629,1,,
Theromyzon_tessulatum,test,3.06889747178297,1,,
Uria_lomvia,test,0.242412779893071,1,,
Grus_japonensis,test,0.99649919951008,1,,
Melanotaenia_boesemani,test,NaN,0,timeout,
Morone_saxatilis,test,7.02627758035352,1,,
Smutsia_gigantea,test,0.320711597100922,1,,
Synodontis_nebulosus,test,2.54416732318221,1,,
Testudo_hermanni,test,2.52157696782152,1,,
Esox_lucius,test,3.90162742957828,1,,
Syngnathus_fuscus,test,5.58117492408837,1,,
Moina_micrura,test,3.05926542057538,1,,
Gila_intermedia,test,1.86327002421626,1,,
Basileuterus_tristriatus,test,0.730529085692325,1,,
Melozone_aberti,test,0.830879528614565,1,,
Rhabdotorrhinus_exarhatus,test,1.41800700982276,1,,
Charadrius_semipalmatus,test,1.07635722074228,1,,
Somateria_mollissima,test,2.86962707765351,1,,
Atropus_atropos,test,1.96952551648542,1,,
Platax_orbicularis,test,6.83467988360049,1,,
Vermivora_cyanoptera,test,0.308127139343961,1,,
Aythya_valisineria,test,0.242265172258566,1,,
Salamandrina_perspicillata,test,6.5885715585708,1,,
Chirocentrus_dorab,test,NaN,0,predict_filter,
