Row,data_split,deb_loss,success,error_type,error_message
Anyperodon_leucogrammicus,test,0.0676289034558239,1,,
Apalone_spinifera,test,1.06718912572255,1,,
Apeltes_quadracus,test,0.116217334784601,1,,
Aphanius_fasciatus,test,0.391513698363849,1,,
Aphanius_iberus,test,0.563265909500553,1,,
Aphanopus_carbo,test,0.16682231843387,1,,
Aphanopus_intermedius,test,0.11993282348603,1,,
Aphelocoma_coerulescens,test,0.105648487683346,1,,
Aphia_minuta,test,0.135067848202879,1,,
Aphrastura_spinicauda,test,0.124843125578256,1,,
Aplodontia_rufa,test,0.153414878379066,1,,
Apodemus_sylvaticus,test,0.164250796477589,1,,
Aptenodytes_forsteri,test,0.0379673711284619,1,,
Apteryx_mantelli,test,0.0599942798162405,1,,
Apus_affinis,test,0.0929312276257011,1,,
Apus_apus,test,0.102318799945644,1,,
Apus_pallidus,test,0.120885879961727,1,,
Aquila_chrysaetos,test,0.0989902295541375,1,,
Aquila_rapax,test,0.107059015150954,1,,
Aquila_spilogaster,test,0.0989776467598003,1,,
Aquila_verreauxii,test,0.098510150889171,1,,
Ara_ararauna,test,0.146246247340466,1,,
Ara_glaucogularis,test,0.125765732940548,1,,
Ara_macao,test,0.111114653078376,1,,
Arapaima_gigas,test,0.123089378555136,1,,
Archboldia_papuensis,test,0.112454606882135,1,,
Archilochus_alexandri,test,0.0403939267098899,1,,
Archosargus_probatocephalus,test,0.153029360425801,1,,
Arcitalitrus_dorrieni,test,0.180032432692362,1,,
Arctogadus_glacialis,test,0.0993723082757122,1,,
Ardea_alba,test,0.119914046552933,1,,
Ardea_cinerea,test,0.106941117379757,1,,
Ardea_herodias,test,0.117952004904811,1,,
Ardea_purpurea,test,0.103034935226811,1,,
Ardenna_carneipes,test,0.1005230625144,1,,
Ardenna_gravis,test,0.124138336480535,1,,
Ardenna_grisea,test,0.0684379035974792,1,,
Ardenna_pacifica,test,0.101465543606365,1,,
Ardenna_tenuirostris,test,0.110619978807512,1,,
Ardeola_idae,test,0.111012974584828,1,,
Ardeotis_kori,test,0.13247355014301,1,,
Arenaria_interpres,test,0.104228828418815,1,,
Arenaria_melanocephala,test,0.103512449070998,1,,
Argopecten_purpuratus,test,2.0467343335599,1,,
Argulus_coregoni,test,0.179646170994169,1,,
Argya_squamiceps,test,0.134310310072691,1,,
Argyrosomus_japonicus,test,0.0983102185838414,1,,
Ariomma_indica,test,0.00459246346775286,1,,
Arion_subfuscus,test,1.38028683011932,1,,
Arremon_castaneiceps,test,0.125221726710401,1,,
Arripis_georgianus,test,0.155051223049606,1,,
Artemisiospiza_belli,test,0.121736188676005,1,,
Artemisiospiza_nevadensis,test,0.101900126478158,1,,
Ascidiella_aspersa,test,0.182773711891973,1,,
Asellus_aquaticus,test,1.98797875899133,1,,
Asio_flammeus,test,0.108947348711618,1,,
Asio_otus,test,0.12079292002819,1,,
Aspidophoroides_monopterygius,test,0.087011324227416,1,,
Astacus_astacus,test,0.476786084603918,1,,
Asterropteryx_semipunctata,test,0.0646959347586237,1,,
Astrapia_mayeri,test,0.108566832228028,1,,
Astrochelys_yniphora,test,0.590573641819964,1,,
Astyanax_bimaculatus,test,0.00392697969006937,1,,
Astyanax_eigenmanniorum,test,0.0445882302091107,1,,
Astyanax_mexicanus,test,0.166257571031422,1,,
Athene_brama,test,0.1097715705926,1,,
Athene_noctua,test,0.116085008344063,1,,
Atheresthes_evermanni,test,0.156760906136331,1,,
Atherina_presbyter,test,0.485347146570684,1,,
Atherinella_brasiliensis,test,0.0286095787570501,1,,
Atlantoraja_castelnaui,test,0.0224847267550244,1,,
Atlapetes_latinuchus,test,0.107807335980056,1,,
Atlapetes_melanolaemus,test,0.111148556226309,1,,
Atlapetes_semirufus,test,0.116918158664865,1,,
Atrobucca_nibe,test,0.0313712115403024,1,,
Atropus_atropos,test,0.00197539544810327,1,,
Atule_mate,test,0.00383750918661957,1,,
Auchenoglanis_occidentalis,test,0.0622575794402487,1,,
Aulacorhynchus_prasinus,test,0.130217084449383,1,,
Auxis_rochei,test,0.058870411100137,1,,
Auxis_thazard,test,0.112931313483132,1,,
Aythya_affinis,test,0.11874812555588,1,,
Aythya_americana,test,0.143671420177161,1,,
Aythya_fuligula,test,0.103756840711613,1,,
Aythya_valisineria,test,0.121580090655109,1,,
Bagrus_bajad,test,0.0463157365649418,1,,
Baikaiobia_guttata,test,0.144419136646807,1,,
Balaena_mysticetus,test,0.171040276839074,1,,
Balaeniceps_rex,test,0.141021363596866,1,,
Balaenoptera_acutorostrata,test,0.134282453441007,1,,
Balaenoptera_borealis,test,0.161165311786191,1,,
Balaenoptera_edeni,test,0.0501016461126921,1,,
Balaenoptera_musculus,test,0.190685113268211,1,,
Balaenoptera_physalus,test,0.047975707139287,1,,
Barbronia_weberi,test,0.197435535040983,1,,
Bartramia_longicauda,test,0.110986469261227,1,,
Basileuterus_tristriatus,test,0.12067350751799,1,,
Basiliscus_basiliscus,test,0.136116756754265,1,,
Batagur_affinis,test,0.0554513632638854,1,,
Bathyraja_abyssicola,test,0.129676825482357,1,,
Bathyraja_albomaculata,test,0.115032274410929,1,,
Bathyraja_aleutica,test,0.555394536158933,1,,
Bathyraja_brachyurops,test,0.152353131658142,1,,
Bathyraja_griseocauda,test,0.114535713684362,1,,
Bathyraja_lindbergi,test,0.142487582477144,1,,
Bathyraja_macloviana,test,0.17866359927629,1,,
Bathyraja_maculata,test,0.114763414411308,1,,
Bathyraja_magellanica,test,0.112019140451554,1,,
Bathyraja_minispinosa,test,0.45820358846623,1,,
Bathyraja_parmifera,test,0.291979475840943,1,,
Bathyraja_taranetzi,test,0.128620103509223,1,,
Bellator_gymnostethus,test,0.0303922537461796,1,,
Belone_euxini,test,0.0210733668731861,1,,
Berardius_bairdii,test,0.0510449705637909,1,,
Beringraja_pulchra,test,0.0470250209640948,1,,
Beringraja_stellulata,test,0.232975607202361,1,,
Bimastos_rubidus,test,0.205109453706761,1,,
Biomphalaria_glabrata,test,0.327148000194716,1,,
Birgus_latro,test,0.697200181223176,1,,
Blepsias_cirrhosus,test,0.0771470684566494,1,,
Blicca_bjoerkna,test,1.10041789703253,1,,
Boa_constrictor,test,0.614200549565684,1,,
Boaedon_fuliginosus,test,0.533160741253798,1,,
Bolborhynchus_lineola,test,0.123890006547893,1,,
Boleophthalmus_pectinirostris,test,0.108069102035891,1,,
Bolitoglossa_mexicana,test,0.167817775712578,1,,
Bolitoglossa_subpalmata,test,0.796438945947867,1,,
Boltenia_echinata,test,0.145060743625462,1,,
Bombina_bombina,test,0.168262194785066,1,,
Bombina_maxima,test,0.0739521418051028,1,,
Bombina_orientalis,test,0.06254004030476,1,,
Bombina_variegata,test,0.109858266825047,1,,
Bombycilla_cedrorum,test,0.135054834827686,1,,
Bonasa_umbellus,test,0.105778402851216,1,,
Boops_boops,test,0.223308963329384,1,,
Bos_primigenius_Angus,test,0.269571652374696,1,,
Bos_primigenius_Brahman,test,0.128763626094317,1,,
Bos_primigenius_Holstein,test,0.0970181624549344,1,,
Bosminopsis_deitersi,test,0.132473380315145,1,,
Brachidontes_pharaonis,test,0.702148094826572,1,,
Brachionus_plicatilis,test,1.14863392037487,1,,
Brachymystax_lenok,test,0.0878676433932851,1,,
Brachyramphus_brevirostris,test,0.146485370341884,1,,
Brachyramphus_marmoratus,test,0.107319276234647,1,,
Branchinecta_lindahli,test,0.130189509629582,1,,
Branchinella_thailandensis,test,0.160747291216837,1,,
Branchiostoma_floridae,test,2.08540942181066,1,,
Branchipus_schaefferi,test,0.127214077881065,1,,
Branchiura_sowerbyi,test,0.429302975051128,1,,
Branchotenthes_octohamatus,test,1.05326027654083,1,,
Branta_bernicla,test,0.10562996366249,1,,
Branta_canadensis,test,0.188328128281379,1,,
Branta_hutchinsii,test,0.184318198159596,1,,
Branta_leucopsis,test,0.112230350157881,1,,
Branta_sandvicensis,test,0.135576577756447,1,,
Brevoortia_patronus,test,0.0546828563203393,1,,
Brevoortia_tyrannus,test,0.0436007188419372,1,,
Brycinus_leuciscus,test,0.0200040410926202,1,,
Brycinus_macrolepidotus,test,0.0160131168904821,1,,
Brycinus_nurse,test,0.0187428563142916,1,,
Brycinus_sadleri,test,0.00318547964532842,1,,
Brycon_amazonicus,test,0.0683561086174275,1,,
Brycon_melanopterus,test,0.199564031239568,1,,
Brycon_moorei,test,0.113522508379672,1,,
Brycon_opalinus,test,0.0644246409832285,1,,
Bubo_bengalensis,test,0.107116271921584,1,,
Bubo_scandiacus,test,0.136468580896061,1,,
Bubo_virginianus,test,0.106979635617297,1,,
Bubulcus_ibis,test,0.107425021020072,1,,
Bucephala_albeola,test,0.102123564420322,1,,
