species,Wwi,d_V,genus,family,order,class,phylum,kap,v,s_p_M,E_Hb,E_Hj,E_Hp,k_J,s_M,p_M,metamorphosis,estim_p_M,estim_v,estim_kap,estim_k_J,estim_E_Hb,estim_E_Hj,estim_E_Hp,estim_s_M,estim_s_p_M,estim_p_Am
Moenkhausia_dichroura,1.3200000000e+01,2.0000000000e-01,Moenkhausia,Characidae,Characiformes,Actinopterygii,Chordata,9.9983141464e-01,8.8555818030e-02,1.1757817287e-02,2.9454948044e-04,1.4186016320e-03,1.7666090552e+00,2.0000000000e-03,1.6801975143e+00,3.5715299828e+01,True,True,True,True,False,True,True,True,True,True,True
Epinephelus_howlandi,2.2950000000e+03,2.0000000000e-01,Epinephelus,Serranidae,Perciformes,Actinopterygii,Chordata,6.1264674819e-01,2.1475376575e-02,4.4811224337e-02,4.4856123291e-01,8.5416206303e-01,3.5666564644e+05,1.0824321512e-03,1.2385394187e+00,1.9214026384e+01,True,True,True,True,True,True,True,True,True,True,True
Thalassarche_cauta,3.6637500000e+03,2.8000000000e-01,Thalassarche,Diomedeidae,Procellariiformes,Aves,Chordata,8.9109670391e-01,1.8004115104e-02,9.2231957909e-01,1.5267746324e+04,1.5267746326e+04,3.1329932548e+05,2.6779203643e-02,1.0000000000e+00,6.5262920384e+02,False,True,True,True,True,True,False,True,True,True,True
Raja_radula,3.7000000000e+03,2.0000000000e-01,Raja,Rajidae,Rajiformes,Chondrichthyes,Chordata,4.9974520747e-01,3.2385000000e-02,2.2790175807e-01,6.8678666927e+03,6.8678666934e+03,2.4590749097e+06,2.0000000000e-03,1.0000000000e+00,2.3548692813e+01,False,True,False,True,False,True,False,True,True,True,True
Pagellus_bellottii,1.0300000000e+03,2.0000000000e-01,Pagellus,Sparidae,Spariformes,Actinopterygii,Chordata,9.7740296830e-01,2.5175124539e-02,1.0780807677e-02,7.5912537908e-03,5.1148051235e-01,3.3378082278e+03,1.0526798097e-03,4.0552145207e+00,1.8809750630e+01,True,True,True,True,True,True,True,True,True,True,True
Merops_apiaster,5.6600000000e+01,2.8000000000e-01,Merops,Meropidae,Coraciiformes,Aves,Chordata,8.0775527204e-01,2.5543031749e-02,8.9157067068e-01,1.1940199735e+03,1.1940199736e+03,1.6847458506e+04,6.0434536642e-02,1.0000000000e+00,1.4773827508e+03,False,True,True,True,True,True,False,True,True,True,True
Perdix_perdix,3.8600000000e+02,2.8000000000e-01,Perdix,Phasianidae,Galliformes,Aves,Chordata,9.6560638991e-01,2.0128256669e-02,4.8776640667e-01,1.3886005083e+02,1.3886005084e+02,3.3231149843e+03,1.4417932525e-01,1.0000000000e+00,3.5207910231e+03,False,True,True,True,True,True,False,True,True,True,True
Ilyocryptus_spinifer,4.2764705882e-05,1.7000000000e-01,Ilyocryptus,Ilyocryptidae,Anomopoda,Branchiopoda,Arthropoda,6.0906049451e-01,2.0464247231e-02,4.2327086182e-03,5.1730503331e-03,5.1730503336e-03,4.9888147619e-02,2.0000000000e-03,1.0000000000e+00,1.6907270055e+03,False,True,True,True,False,True,False,True,True,True,True
Atlantoraja_castelnaui,2.0700000000e+04,2.0000000000e-01,Atlantoraja,Arhynchobatidae,Rajiformes,Chondrichthyes,Chordata,7.0000000000e-01,3.6946296131e-02,4.4193662291e-01,3.5753506119e+04,3.5753506123e+04,9.9358669356e+06,2.0000000000e-03,1.0000000000e+00,2.0342801534e+01,False,True,True,False,False,True,False,True,True,True,True
Pterodroma_macroptera,7.0000000000e+02,2.8000000000e-01,Pterodroma,Procellariidae,Procellariiformes,Aves,Chordata,7.1386021287e-01,1.9348178213e-02,9.6529301513e-01,2.4291531456e+04,2.4291531458e+04,3.7295751234e+05,1.7330372248e-02,1.0000000000e+00,4.1938922422e+02,False,True,True,True,True,True,False,True,True,True,True
Paranotothenia_magellanica,1.5000000000e+03,2.0000000000e-01,Paranotothenia,Nototheniidae,Perciformes,Actinopterygii,Chordata,9.7681199044e-01,2.3768082630e-02,4.0229875378e-02,2.7747068188e-02,9.7447351140e+01,1.9980690702e+04,2.0000000000e-03,1.4939667453e+01,3.5322699983e+01,True,True,True,True,False,True,True,True,True,True,True
Rioraja_agassizii,1.9900000000e+03,2.0000000000e-01,Rioraja,Arhynchobatidae,Rajiformes,Chondrichthyes,Chordata,5.2990699968e-01,3.2980000000e-02,1.4557880322e-01,5.3014676860e+03,5.3014676865e+03,8.1626964903e+05,2.0000000000e-03,1.0000000000e+00,2.0098623237e+01,False,True,False,True,False,True,False,True,True,True,True
Anas_diazi,1.2000000000e+03,2.8000000000e-01,Anas,Anatidae,Anseriformes,Aves,Chordata,7.5657695377e-01,2.3675319514e-02,9.4426266912e-01,3.2878721317e+03,3.2878721321e+03,1.3268279138e+05,1.2526575032e-01,1.0000000000e+00,3.0592275480e+03,False,True,True,True,True,True,False,True,True,True,True
Pseudemys_texana,4.8000000000e+03,3.0000000000e-01,Pseudemys,Emydidae,Testudines,Reptilia,Chordata,9.8947407237e-01,2.2885358374e-02,2.5082543131e-02,8.7579364872e+01,8.7579364881e+01,1.1734118976e+04,8.8452636131e-04,1.0000000000e+00,2.1987758690e+01,False,True,True,True,True,True,False,True,True,True,True
Girardinus_creolus,1.2100000000e+00,2.0000000000e-01,Girardinus,Poeciliidae,Cyprinodontiformes,Actinopterygii,Chordata,8.4541731083e-01,2.0072396269e-02,1.4447338044e-01,6.7602928262e+00,1.8250772291e+01,1.7515930600e+03,2.0000000000e-03,1.3035828987e+00,4.2957420182e+02,True,True,True,True,False,True,True,True,True,True,True
Antigone_vipio,4.6630000000e+03,2.8000000000e-01,Antigone,Gruidae,Gruiformes,Aves,Chordata,8.7028098445e-01,4.4167245789e-02,9.6411997219e-01,1.8362605934e+04,1.8362605936e+04,8.6020309442e+05,2.6818811768e-02,1.0000000000e+00,6.6573318772e+02,False,True,True,True,True,True,False,True,True,True,True
Pseudobulweria_rostrata,6.0000000000e+02,2.8000000000e-01,Pseudobulweria,Procellariidae,Procellariiformes,Aves,Chordata,6.7514353507e-01,1.8047842524e-02,9.6466379170e-01,2.9102869432e+04,2.9102869435e+04,3.7719692588e+05,1.7526756966e-02,1.0000000000e+00,4.2605619745e+02,False,True,True,True,True,True,False,True,True,True,True
Sula_leucogaster,1.7500000000e+03,2.8000000000e-01,Sula,Sulidae,Suliformes,Aves,Chordata,8.6535629561e-01,2.3216048598e-02,9.4842948713e-01,8.7812526624e+03,8.7812526633e+03,3.4933295318e+05,1.9883316758e-02,1.0000000000e+00,4.8616710582e+02,False,True,True,True,True,True,False,True,True,True,True
Pagothenia_borchgrevinki,2.7270000000e+02,2.0000000000e-01,Pagothenia,Nototheniidae,Perciformes,Actinopterygii,Chordata,5.1960709545e-01,2.1826467892e-02,1.6129274607e-02,9.3520602332e+00,7.3019064656e+01,1.0797269150e+05,2.0000000000e-03,1.8586775319e+00,2.2939514502e+03,True,True,True,True,False,True,True,True,True,True,True
Galeocerdo_cuvier,1.1440000000e+06,2.0000000000e-01,Galeocerdo,Carcharhinidae,Carcharhiniformes,Chondrichthyes,Chordata,9.7689496967e-01,2.1730014487e-02,1.2640619072e-01,1.4969170122e+04,1.4969170123e+04,3.1035592062e+06,2.0000000000e-03,1.0000000000e+00,1.9742019523e+01,False,True,True,True,False,True,False,True,True,True,True
Threskiornis_aethiopicus,1.4245000000e+03,2.8000000000e-01,Threskiornis,Threskiornithidae,Pelecaniformes,Aves,Chordata,9.8275421672e-01,2.2349278869e-02,7.7268633520e-01,2.5169790686e+02,2.5169790689e+02,7.8479280385e+03,1.1916989338e-01,1.0000000000e+00,2.9130957361e+03,False,True,True,True,True,True,False,True,True,True,True
Holothuria_scabra,2.0000000000e+03,9.0000000000e-02,Holothuria,Holothuriidae,Aspidochirotida,Holothuroidea,Echinodermata,9.8286074889e-01,4.6993350201e-02,6.5195988756e-02,1.5657692304e-04,3.1787273955e-01,1.0864034811e+04,2.0000000000e-03,1.2625686850e+01,1.1538491919e+01,True,True,True,True,False,True,True,True,True,True,True
Trematomus_newnesi,1.7020000000e+02,2.0000000000e-01,Trematomus,Nototheniidae,Perciformes,Actinopterygii,Chordata,4.8891428338e-01,2.4607869112e-02,9.7717157870e-03,1.5433407206e+01,2.8898370001e+02,6.6491098672e+04,2.0000000000e-03,2.4490814523e+00,2.2471761605e+03,True,True,True,True,False,True,True,True,True,True,True
Accipiter_nisus,3.1000000000e+02,2.8000000000e-01,Accipiter,Accipitridae,Accipitriformes,Aves,Chordata,9.4777058519e-01,5.9058299783e-02,7.8917911427e-02,5.4424599318e+03,5.4424599323e+03,2.6299732763e+04,8.1266032141e-04,1.0000000000e+00,1.9833587613e+01,False,True,True,True,True,True,False,True,True,True,True
Magumma_parva,1.0300000000e+01,2.8000000000e-01,Magumma,Fringillidae,Passeriformes,Aves,Chordata,9.4029987481e-01,3.3785325280e-02,8.3197388353e-01,2.4989724759e+02,2.4989724762e+02,3.6199891257e+03,1.6006495031e-02,1.0000000000e+00,3.9064542886e+02,False,True,True,True,True,True,False,True,True,True,True
Motacilla_alba,2.7200000000e+01,2.8000000000e-01,Motacilla,Motacillidae,Passeriformes,Aves,Chordata,9.4161833616e-01,2.4585700282e-02,8.3131191598e-01,1.3844684361e+02,1.3844684363e+02,1.6436076979e+03,1.1118254271e-01,1.0000000000e+00,2.7327093260e+03,False,True,True,True,True,True,False,True,True,True,True
Bombina_maxima,7.1500000000e+01,2.8000000000e-01,Bombina,Bombinatoridae,Anura,Amphibia,Chordata,9.9370033943e-01,2.8755047639e-02,1.1527730444e-01,4.2421426112e-02,7.3443421487e+01,6.7385935950e+02,2.0000000000e-03,1.0000000000e+00,4.8976201014e+01,False,True,True,True,False,True,True,True,True,True,True
Diaphanosoma_excisum,1.6764705882e-04,1.7000000000e-01,Diaphanosoma,Sididae,Ctenopoda,Branchiopoda,Arthropoda,7.0621031620e-01,2.7606634234e-02,2.5665249869e-03,1.2085362185e-02,1.2085362186e-02,8.7890161512e-02,2.0000000000e-03,1.0000000000e+00,2.1957862000e+03,False,False,True,True,False,True,False,True,True,True,True
Sardinella_sindensis,5.3500000000e+01,2.0000000000e-01,Sardinella,Dorosomatidae,Clupeiformes,Actinopterygii,Chordata,9.7395938859e-01,2.4740068926e-02,8.0842012700e-02,1.6094212891e-02,1.6094212961e-02,7.0956878920e+02,2.0000000000e-03,1.0000000014e+00,1.9176442225e+01,True,True,True,True,False,True,True,True,True,True,True
Ammodytes_americanus,4.1000000000e+01,2.0000000000e-01,Ammodytes,Ammodytidae,Uranoscopiformes,Actinopterygii,Chordata,6.2710017331e-01,2.0892941892e-02,9.6134227423e-03,3.5950080200e-01,9.5876843642e+00,6.4557153754e+03,2.0000000000e-03,2.9348388994e+00,1.8565154342e+02,True,True,True,True,False,True,True,True,True,True,True
Platycephalus_richardsoni,1.7040000000e+03,2.0000000000e-01,Platycephalus,Platycephalidae,Perciformes,Actinopterygii,Chordata,8.8998876068e-01,2.0846001434e-02,1.2875108623e-01,2.9155167190e-02,5.9147140643e+00,1.9784304613e+05,2.0000000000e-03,5.8597819823e+00,2.1108805189e+01,True,True,True,True,False,True,True,True,True,True,True
Centropomus_parallelus,5.0000000000e+03,2.0000000000e-01,Centropomus,Centropomidae,Centropomiformes,Actinopterygii,Chordata,8.9286857012e-01,2.8594956023e-03,5.0140410112e-04,2.8640305803e-02,4.5994025472e-01,1.8271800316e+05,4.1980346579e-06,2.5122712448e+00,1.3858030658e+01,True,True,True,True,True,True,True,True,True,True,True
Echinotriton_andersoni,1.4700000000e+01,2.8000000000e-01,Echinotriton,Salamandridae,Caudata,Amphibia,Chordata,9.5000000000e-01,3.9930647234e-02,3.7664075582e-01,5.0359356684e+00,3.5205724490e+01,2.5575166238e+03,2.0000000000e-03,1.0000000000e+00,2.0519909115e+01,False,True,True,False,False,True,True,True,True,True,True
Centroscymnus_plunketi,3.1700000000e+04,2.0000000000e-01,Centroscymnus,Somniosidae,Squaliformes,Chondrichthyes,Chordata,4.4707832672e-01,3.6743379606e-02,4.5340708800e-01,3.3641833278e+05,3.3641833282e+05,3.1764242312e+07,2.0000000000e-03,1.0000000000e+00,1.8747714810e+01,False,True,True,True,False,True,False,True,True,True,True
Rhinoptera_bonasus,8.3000000000e+03,2.0000000000e-01,Rhinoptera,Myliobatidae,Myliobatiformes,Chondrichthyes,Chordata,8.9553279657e-01,2.7755677284e-02,7.4293475759e-02,1.0839598246e+05,1.0839598247e+05,7.2302957604e+05,2.8201697177e-04,1.0000000000e+00,4.9446854722e+00,False,True,True,True,True,True,False,True,True,True,True
Thalassarche_melanophrys,3.1700000000e+03,2.8000000000e-01,Thalassarche,Diomedeidae,Procellariiformes,Aves,Chordata,9.0425553999e-01,2.0145811892e-02,8.9638167798e-01,1.8958561380e+04,1.8958561382e+04,3.7509797218e+05,1.5867235466e-02,1.0000000000e+00,3.8603072941e+02,False,True,True,True,True,True,False,True,True,True,True
Delphinus_delphis,1.3600000000e+05,3.0000000000e-01,Delphinus,Delphinidae,Cetartiodactyla,Mammalia,Chordata,8.4658513129e-01,2.3135949337e-02,4.5528261351e-01,2.3640676714e+06,2.3640676716e+06,1.9689013009e+07,2.0000000000e-03,1.0000000000e+00,1.8224950616e+01,False,True,True,True,False,True,False,True,True,True,True
Cyanopica_cyanus,7.0000000000e+01,2.8000000000e-01,Cyanopica,Corvidae,Passeriformes,Aves,Chordata,9.5207002605e-01,2.4557870591e-02,7.7530399852e-01,1.7132044895e+02,1.7132044897e+02,3.4625086847e+03,7.3187120994e-02,1.0000000000e+00,1.7884388832e+03,False,True,True,True,True,True,False,True,True,True,True
Agapornis_roseicollis,5.6000000000e+01,2.8000000000e-01,Agapornis,Psittaculidae,Psittaciformes,Aves,Chordata,7.0008750905e-01,2.7184200632e-02,9.5042608199e-01,3.0012779160e+03,3.0012779163e+03,6.2254042757e+04,2.1591510194e-02,1.0000000000e+00,5.1893225036e+02,False,True,True,True,True,True,False,True,True,True,True
Ninox_novaeseelandiae,1.9000000000e+02,2.8000000000e-01,Ninox,Strigidae,Strigiformes,Aves,Chordata,9.0537712980e-01,3.0708853851e-02,9.0549142274e-01,2.7473118309e+03,2.7473118311e+03,4.6345232463e+04,2.3339891415e-02,1.0000000000e+00,5.6964766894e+02,False,True,True,True,True,True,False,True,True,True,True
Quadrula_quadrula,4.7900000000e+01,9.0000000000e-02,Quadrula,Unionidae,Unionoida,Bivalvia,Mollusca,9.9878071565e-01,1.8672059223e-02,4.2335067137e-02,3.3056086357e-07,3.3056600174e-07,9.9209732454e+00,1.5530119122e-03,1.0000051760e+00,1.1898973032e+01,True,True,True,True,True,True,True,True,True,True,True
Scomberesox_saurus,4.1100000000e+02,2.0000000000e-01,Scomberesox,Scomberesocidae,Beloniformes,Actinopterygii,Chordata,9.5000000000e-01,2.1596489856e-02,1.4138224312e-02,5.3232733665e-03,5.3232733671e-03,1.0183503712e+04,2.0000000000e-03,1.0000000000e+00,9.8735369000e+03,False,False,True,False,False,True,False,True,True,True,True
Calendulauda_erythrochlamys,2.8000000000e+01,2.8000000000e-01,Calendulauda,Alaudidae,Passeriformes,Aves,Chordata,9.7759518166e-01,2.2448400645e-02,8.0944495641e-01,4.5341334611e+01,4.5341334616e+01,4.5453051154e+02,1.5676706541e-01,1.0000000000e+00,3.8362676984e+03,False,True,True,True,True,True,False,True,True,True,True
Streptoprocne_zonaris,3.5000000000e+01,2.8000000000e-01,Streptoprocne,Apodidae,Apodiformes,Aves,Chordata,8.2406360065e-01,8.3961601576e-02,3.4011992791e-01,1.3582323666e+04,1.3582323667e+04,5.4517516615e+04,8.0328001624e-04,1.0000000000e+00,1.9590262134e+01,False,True,True,True,True,True,False,True,True,True,True
Anas_platyrhynchos,1.0995000000e+03,2.8000000000e-01,Anas,Anatidae,Anseriformes,Aves,Chordata,7.4638944771e-01,5.0176334806e-02,7.1421419687e-01,2.8217981565e+04,2.8217981568e+04,1.5617934521e+06,4.8178268021e-03,1.0000000000e+00,1.1761322728e+02,False,True,True,True,True,True,False,True,True,True,True
Buteo_platypterus,4.4000000000e+02,2.8000000000e-01,Buteo,Accipitridae,Accipitriformes,Aves,Chordata,9.4695979020e-01,2.4229746492e-02,7.9883172606e-01,1.4159736314e+03,1.4159736315e+03,2.0697217621e+04,5.0369292502e-02,1.0000000000e+00,1.2306162726e+03,False,True,True,True,True,True,False,True,True,True,True
Phylloscopus_sibilatrix,9.6400000000e+00,2.8000000000e-01,Phylloscopus,Phylloscopidae,Passeriformes,Aves,Chordata,9.4640382863e-01,2.5822025054e-02,7.2247311498e-01,1.0596779200e+02,1.0596779202e+02,1.3020682020e+03,3.7931125144e-02,1.0000000000e+00,9.2655564339e+02,False,True,True,True,True,True,False,True,True,True,True
Rachycentron_canadum,6.8600000000e+04,2.0000000000e-01,Rachycentron,Rachycentridae,Carangiformes,Actinopterygii,Chordata,8.7806360950e-01,6.2363532132e-02,5.5394809851e-03,9.1510977035e-02,4.3623108649e-01,5.5548901569e+05,2.0000000000e-03,1.6781963992e+00,2.3501388643e+02,True,True,True,True,False,True,True,True,True,True,True
Raja_montagui,2.7880000000e+03,2.0000000000e-01,Raja,Rajidae,Rajiformes,Chondrichthyes,Chordata,7.5964055454e-01,5.4049692397e-02,1.8778098125e-01,2.7717750257e+03,2.7717750260e+03,1.3043804329e+06,2.0000000000e-03,1.0000000000e+00,5.8102743062e+01,False,True,True,True,False,True,False,True,True,True,True
Brycon_amazonicus,1.6500000000e+03,2.0000000000e-01,Brycon,Bryconidae,Characiformes,Actinopterygii,Chordata,9.9965553770e-01,5.8990045180e-02,1.0648941394e-03,3.6903610284e-04,2.5403154374e-02,2.7684532890e+02,2.0000000000e-03,4.0937407821e+00,2.7087348474e+01,True,True,True,True,False,True,True,True,True,True,True
Xolmis_pyrope,3.7000000000e+01,2.8000000000e-01,Xolmis,Tyrannidae,Passeriformes,Aves,Chordata,9.7732182093e-01,2.4813462827e-02,7.1088028218e-01,1.1553010488e+02,1.1553010489e+02,1.4849609177e+03,3.7549201003e-02,1.0000000000e+00,9.1813608602e+02,False,True,True,True,True,True,False,True,True,True,True
Saxicola_torquatus,2.1000000000e+01,2.8000000000e-01,Saxicola,Muscicapidae,Passeriformes,Aves,Chordata,8.2105517691e-01,2.9905490416e-02,8.1196538864e-01,8.4913646607e+02,8.4913646615e+02,1.0247491668e+04,3.8296108890e-02,1.0000000000e+00,9.3176575238e+02,False,True,True,True,True,True,False,True,True,True,True
Diplectrum_pacificum,5.3600000000e+02,2.0000000000e-01,Diplectrum,Serranidae,Perciformes,Actinopterygii,Chordata,7.9271194261e-01,1.8244996208e-02,1.1537185803e-01,3.7677170019e-01,2.6601942997e+00,5.7764898784e+04,2.0000000000e-03,1.9175711404e+00,1.1690768859e+01,True,True,True,True,False,True,True,True,True,True,True
Podilymbus_podiceps,4.4000000000e+02,2.8000000000e-01,Podilymbus,Podicipedidae,Podicipediformes,Aves,Chordata,9.3347362989e-01,2.6201551601e-02,7.7793671217e-01,1.3112445638e+03,1.3112445640e+03,4.5896476665e+04,2.3941129616e-02,1.0000000000e+00,5.8604282472e+02,False,True,True,True,True,True,False,True,True,True,True
Chiromantis_rufescens,9.3000000000e+00,2.8000000000e-01,Chiromantis,Rhacophoridae,Anura,Amphibia,Chordata,7.6937638411e-01,2.5808000000e-02,2.9107802996e-01,1.9448705852e+01,4.5767594199e+02,5.6392829136e+03,2.0000000000e-03,1.0000000000e+00,1.7508506424e+01,False,True,False,True,False,True,True,True,True,True,True
Sturnella_magna,1.1200000000e+02,2.8000000000e-01,Sturnella,Icteridae,Passeriformes,Aves,Chordata,9.5961682810e-01,2.1595754715e-02,6.3418113855e-01,8.2405055879e+01,8.2405055887e+01,1.2716438402e+03,2.4619439646e-01,1.0000000000e+00,6.0122104335e+03,False,True,True,True,True,True,False,True,True,True,True
Picathartes_gymnocephalus,2.5000000000e+02,2.8000000000e-01,Picathartes,Picathartidae,Passeriformes,Aves,Chordata,9.5498030407e-01,2.2969900732e-02,8.2770990879e-01,3.4406211422e+02,3.4406211425e+02,6.8891014732e+03,1.0049190251e-01,1.0000000000e+00,2.4621474061e+03,False,True,True,True,True,True,False,True,True,True,True
Lutjanus_bohar,9.4000000000e+03,2.0000000000e-01,Lutjanus,Lutjanidae,Lutjaniformes,Actinopterygii,Chordata,8.5000000000e-01,2.4410000000e-02,5.1860642276e-02,1.3976300991e-01,3.6636737303e-01,7.1085929219e+05,5.1416363998e-04,1.3780378981e+00,8.9940084865e+00,True,True,False,False,True,True,True,True,True,True,True
Brachidontes_pharaonis,1.5456000000e+00,9.0000000000e-02,Brachidontes,Mytilidae,Mytiloida,Bivalvia,Mollusca,9.9601578092e-01,1.6571226735e-02,2.0771697138e-02,2.9401344548e-07,2.0791232973e-04,1.0421484739e+00,2.0000000000e-03,8.8704885079e+00,1.3570466319e+01,True,True,True,True,False,True,True,True,True,True,True
Ichthyaetus_audouinii,7.7000000000e+02,2.8000000000e-01,Ichthyaetus,Laridae,Charadriiformes,Aves,Chordata,9.7339250545e-01,2.2145897157e-02,7.3302848019e-01,5.3195123445e+02,5.3195123451e+02,8.3788007657e+03,9.6975990353e-02,1.0000000000e+00,2.3681232131e+03,False,True,True,True,True,True,False,True,True,True,True
Lepomis_macrochirus,3.4020000000e+02,2.0000000000e-01,Lepomis,Centrarchidae,Centrarchiformes,Actinopterygii,Chordata,7.3915006422e-01,6.7999851129e-02,2.3427848143e-02,2.9385314723e+00,5.5516023498e+00,2.2896810825e+04,2.0000000000e-03,1.2339077215e+00,2.5725779427e+01,True,True,True,True,False,True,True,True,True,True,True
Amazona_aestiva,4.5100000000e+02,2.8000000000e-01,Amazona,Psittacidae,Psittaciformes,Aves,Chordata,9.5872285016e-01,2.3177562846e-02,8.9339861731e-01,7.6462865727e+02,7.6462865735e+02,3.4543775434e+04,1.9933854589e-02,1.0000000000e+00,4.8596343966e+02,False,True,True,True,True,True,False,True,True,True,True
Probosciger_aterrimus,7.5000000000e+02,2.8000000000e-01,Probosciger,Cacatuidae,Psittaciformes,Aves,Chordata,9.6515556790e-01,2.1509280875e-02,9.7122829369e-01,7.0573795732e+02,7.0573795739e+02,4.0758883610e+04,2.2432353075e-02,1.0000000000e+00,5.4774783328e+02,False,True,True,True,True,True,False,True,True,True,True
Pangasianodon_hypophthalmus,4.4000000000e+04,2.0000000000e-01,Pangasianodon,Pangasiidae,Siluriformes,Actinopterygii,Chordata,4.5000000000e-01,1.1113435398e-01,3.7822427057e-02,1.4771018970e+00,4.9750309452e+00,9.3294704421e+06,2.0000000000e-03,1.4983466362e+00,2.4581329197e+01,True,True,True,False,False,True,True,True,True,True,True
