species,ab/m,ap/m,am,d_V,Wwb/i,Wwbjx/i,Wwp/i,Wwi,Ri,T_typical,acceleration,weaning,foetus,p_Am,kap,v,p_M,E_G,h_a,E_Hb/bjx,E_Hbjx/p,E_Hp
Eulamprus_quoyii,7.129651e-03,3.770682e-02,5.556072e+03,3.000000e-01,2.320574e-02,2.320574e-02,2.631579e-01,4.180000e+01,1.079900e-02,2.991500e+02,,False,,1.686566e+02,8.520800e-01,2.833500e-02,5.030240e+01,7.827881e+03,1.118000e-08,1.000000e+00,5.883866e-02,1.438000e+04
Homarus_gammarus,2.043556e-02,1.204356e-01,7.019414e+04,1.700000e-01,1.666667e-06,2.566667e-05,5.516667e-02,6.000000e+03,9.359755e+00,2.811500e+02,,False,,1.716380e+02,8.957600e-01,2.075100e-02,2.428930e+01,4.400000e+03,4.083000e-09,1.352335e-01,1.748109e-04,8.329000e+04
Oncorhynchus_mykiss,8.093513e-03,6.999391e-02,1.749147e+04,2.000000e-01,6.322411e-06,6.322411e-06,1.377953e-01,2.540000e+04,8.090469e+01,2.886500e+02,,False,,2.511589e+03,6.191600e-01,3.245300e-02,3.438835e+02,5.267556e+03,4.004000e-06,5.068493e-02,2.200721e-04,3.881000e+06
Chanos_chanos,1.183409e-03,2.000000e-01,2.428623e+03,2.000000e-01,2.544270e-08,2.544270e-08,3.214286e-01,1.400000e+04,2.161719e+04,3.021500e+02,,False,,7.724968e+02,7.455000e-01,4.969000e-02,3.923000e+01,5.200000e+03,6.052000e-10,7.077372e-01,2.034190e-07,3.539000e+06
Heteronotia_binoei_SM6,5.177216e-03,8.989088e-03,5.475000e+03,3.000000e-01,3.449265e-02,3.449265e-02,5.104141e-01,5.435400e+00,5.190283e-02,2.991500e+02,,False,,5.181988e+01,9.044800e-01,6.920100e-03,3.559390e+01,7.920539e+03,4.950000e-09,1.000000e+00,6.695745e-02,1.410000e+03
Procavia_capensis,1.251786e-01,2.435576e-01,9.896096e+02,3.000000e-01,1.645000e-01,1.645000e-01,7.075000e-01,4.000000e+03,3.031498e-02,3.100500e+02,,True,,5.753717e+02,4.183000e-01,1.265900e-02,2.946380e+01,7.825457e+03,1.302000e-10,5.958312e-01,3.495646e-01,5.627000e+06
Brachidontes_pharaonis,7.534247e-04,1.254110e-01,1.460000e+03,9.000000e-02,1.328546e-08,2.621117e-06,5.434783e-02,1.545600e+00,1.208408e+03,2.931500e+02,,False,,8.202124e+00,9.830000e-01,1.868000e-02,1.424000e+01,2.478000e+03,4.156000e-08,1.189728e-01,1.530282e-05,2.163000e+00
Streptocephalus_vitreus,4.166667e-02,5.083333e-01,3.000000e+01,1.700000e-01,7.692308e-04,7.692308e-04,3.384615e-01,7.647059e-03,1.050000e+01,2.931500e+02,,False,,1.798657e+02,9.881800e-01,4.080900e-02,8.740149e+03,4.447769e+03,7.497000e-05,8.430095e-04,9.782672e-01,3.451000e-01
Menidia_extensa,5.479452e-03,3.388128e-01,9.979813e+02,2.000000e-01,6.626506e-05,6.626506e-05,1.506024e-01,3.320000e+00,4.509102e-01,2.968500e+02,,False,,1.543337e+01,9.946200e-01,4.707900e-02,3.062900e+01,5.223292e+03,2.713000e-08,3.789374e-02,8.606424e-03,1.837000e+01
Chromis_chromis,1.341004e-03,1.847043e-01,3.285000e+03,2.000000e-01,1.522777e-05,7.980818e-04,3.424956e-01,2.292000e+01,2.000000e+02,2.951500e+02,,False,,4.383932e+01,8.885900e-01,3.527500e-02,3.054350e+01,5.204230e+03,6.876000e-09,6.025341e-02,1.087627e-04,6.676000e+03
Pelophylax_perezi,8.709367e-04,2.949886e-01,3.985246e+03,2.800000e-01,6.471495e-05,1.263482e-02,2.465331e-01,6.490000e+01,8.531469e+00,2.881500e+02,,False,,2.470745e+02,6.309000e-01,4.765600e-02,4.670820e+01,7.306681e+03,8.095000e-08,4.281996e-03,3.625354e-02,6.358000e+04
Micropterus_dolomieu,5.268704e-04,7.692308e-02,6.004965e+03,2.000000e-01,7.074074e-08,7.074074e-08,3.240741e-02,5.400000e+03,9.135773e+01,2.981500e+02,,False,,2.095235e+02,9.979000e-01,1.411100e-02,1.875760e+01,5.222485e+03,9.992000e-10,9.998779e-01,1.278558e-06,6.408000e+02
Pomacentrus_coelestis,2.500000e-02,3.062500e-01,7.415761e+01,2.000000e-01,2.710280e-04,6.915888e-03,9.813084e-02,1.070000e+01,1.837183e+01,3.016500e+02,,False,,1.101028e+02,9.715700e-01,4.850000e-02,1.700136e+02,5.226641e+03,1.363000e-06,2.344835e-02,4.769694e-02,1.993000e+02
Trachurus_mediterraneus,8.219178e-05,5.008219e-02,1.966784e+04,2.000000e-01,1.662679e-07,1.662679e-07,1.997608e-02,1.672000e+03,2.847288e+02,2.901500e+02,,False,,2.386942e+02,9.664200e-01,2.648000e-02,3.843110e+01,5.230412e+03,7.532000e-10,3.855638e-01,1.513229e-05,2.948000e+03
Biomphalaria_glabrata,3.611111e-02,1.394444e-01,3.600000e+02,1.500000e-01,1.650809e-04,5.957447e-02,1.872340e-01,2.350000e+00,1.370000e+02,2.931500e+02,,False,,1.848408e+02,5.410000e-01,2.103000e-02,8.688000e+02,3.950000e+03,5.001000e-07,1.363887e-03,3.427358e-01,1.060000e+03
Stagnicola_palustris,3.333333e-02,1.777778e-01,3.600000e+02,1.500000e-01,2.419943e-04,5.691123e-02,5.269558e-01,2.467000e-01,2.304151e+01,2.931500e+02,,False,,8.558485e+01,8.959000e-01,1.722000e-02,1.031000e+03,3.914000e+03,3.907000e-07,2.628350e-03,5.362771e-02,1.155000e+02
Dicologlossa_cuneata,9.132420e-04,4.269406e-01,2.647396e+03,2.000000e-01,1.390989e-06,1.390989e-06,2.976615e-01,9.921000e+01,9.624797e+01,2.913500e+02,,False,,3.641489e+01,9.353800e-01,2.161900e-02,2.613100e+01,5.219388e+03,3.979000e-08,2.973554e-02,1.011706e-04,1.196000e+04
Pelophylax_bedriagae,1.826484e-03,1.684932e-01,3.640523e+03,2.800000e-01,5.833333e-05,6.481481e-03,1.851852e-01,1.080000e+02,1.648115e+01,2.951500e+02,,False,,1.249999e+02,6.165300e-01,8.111200e-02,1.733460e+01,7.324523e+03,1.596000e-09,8.387458e-03,3.369387e-02,7.951000e+04
Lepidochelys_olivacea,1.225024e-03,3.400000e-01,1.825000e+04,3.000000e-01,4.250000e-04,4.250000e-04,1.122500e+00,4.000000e+04,1.780822e-01,2.931500e+02,,False,,9.719230e+02,8.942900e-01,5.756400e-02,3.238500e+01,7.354518e+03,3.273000e-10,1.000000e+00,1.873532e-04,2.554000e+07
Porcellio_scaber,2.333333e-02,2.900000e-01,1.500000e+03,1.700000e-01,4.796163e-03,4.796163e-03,5.995204e-01,8.340000e-02,2.600000e-01,2.931500e+02,,False,,3.471825e+01,8.443800e-01,2.356000e-02,7.529510e+01,4.437018e+03,2.087000e-08,1.000000e+00,2.985264e-03,9.433000e+01
Smutsia_gigantea,1.523288e-02,9.523288e-02,2.767984e+03,3.000000e-01,1.557632e-02,1.557632e-02,2.492212e-01,3.210000e+04,9.031845e-03,3.065500e+02,,True,,4.186975e+02,9.769100e-01,3.443700e-02,1.810900e+01,7.848619e+03,1.699000e-11,4.783223e-01,1.160439e-01,6.102000e+05
Hydromys_chrysogaster,5.339859e-02,9.993640e-02,6.172465e+02,3.000000e-01,3.694118e-02,1.764706e-01,5.094118e-01,8.500000e+02,1.011657e-01,3.097500e+02,,True,,9.289840e+02,9.610400e-01,2.075300e-01,1.106089e+02,7.836110e+03,4.272000e-20,1.332625e-01,1.647677e-01,3.142000e+05
Mercenaria_mercenaria,1.009923e-05,3.000000e-02,7.426307e+04,9.000000e-02,1.609756e-10,6.097561e-07,2.032520e-02,1.366667e+02,5.318929e+04,2.881500e+02,,False,,1.773398e+00,9.805000e-01,2.288400e-02,4.727100e+00,2.405338e+03,1.153000e-11,3.504246e-04,2.108815e-05,1.452000e+02
Natator_depressus,1.691762e-03,2.676056e-01,1.687048e+04,3.000000e-01,1.704150e-04,1.704150e-04,6.329114e-01,9.480000e+04,3.481089e-01,2.981500e+02,,False,,7.862490e+02,8.459400e-01,1.261900e-01,1.837570e+01,7.815625e+03,1.874000e-11,1.000000e+00,6.340058e-04,5.899000e+07
Theropithecus_gelada,1.279253e-02,1.350148e-01,2.710002e+03,3.000000e-01,4.218182e-02,3.545455e-01,6.996479e-01,1.100000e+04,6.642061e-03,3.111500e+02,,True,,2.830902e+02,9.257600e-01,2.019900e-02,1.658410e+01,7.846048e+03,2.824000e-12,1.281728e-01,3.923814e-01,1.982000e+06
Urechis_caupo,4.566210e-04,1.504566e-01,4.839877e+03,1.600000e-01,5.125000e-08,1.250000e-06,3.500000e-01,1.600000e+02,8.264673e+04,2.901500e+02,,False,,8.665241e+01,5.000000e-01,2.939800e-02,1.228450e+01,1.056366e+03,2.441000e-08,3.834116e-02,1.872332e-06,2.389000e+04
Mytilopsis_sallei,3.726650e-04,4.471980e-02,4.684098e+02,9.000000e-02,3.541014e-07,8.556625e-07,3.443957e-02,3.194000e-01,9.024651e+01,3.001500e+02,,False,,7.146776e+00,9.991800e-01,8.286700e-02,4.944890e+01,2.348227e+03,3.164000e-08,9.066419e-03,9.300216e-04,2.315000e-02
Ctenophorus_adelaidensis,1.662105e-02,6.736866e-02,6.294838e+02,3.000000e-01,1.074074e-01,1.074074e-01,4.629630e-01,5.400000e+00,1.429743e-02,3.031500e+02,,False,,2.481703e+02,9.083800e-01,1.718300e-02,1.577668e+02,7.838702e+03,5.139000e-08,1.000000e+00,9.626750e-02,2.572000e+03
Hyperolius_viridiflavus,1.245330e-03,1.643836e-02,5.081125e+03,2.800000e-01,5.142857e-04,3.714286e-02,2.228571e-01,3.500000e+00,4.286453e+00,2.981500e+02,,False,,2.016008e+02,8.920700e-01,2.049300e-02,1.632701e+02,7.314550e+03,1.109000e-10,8.939259e-03,9.599071e-02,8.181000e+02
Acipenser_persicus,9.603778e-04,2.557445e-01,1.423500e+04,2.000000e-01,1.395134e-06,1.395134e-06,4.000000e-01,7.000000e+04,3.013000e+02,2.931500e+02,,False,,5.620473e+02,5.657100e-01,4.375900e-02,1.232640e+01,5.242185e+03,8.726000e-10,1.000000e+00,1.448381e-06,3.613000e+07
Gammarus_roeselii,4.210610e-03,2.748732e-01,2.502689e+03,1.700000e-01,2.081218e-03,2.081218e-03,1.692047e-01,5.910000e-02,5.949982e+00,2.861500e+02,,False,,4.613270e+01,8.279100e-01,1.384600e-02,3.985945e+02,4.371374e+03,1.373000e-05,1.583255e-02,4.182609e-01,1.265000e+01
Dendrobaena_octaedra,6.301370e-02,9.178082e-02,1.460000e+03,1.600000e-01,7.435233e-03,7.435233e-03,4.119171e-01,3.860000e-01,7.770000e-01,2.931500e+02,,False,,1.627087e+03,7.986100e-01,2.081100e-02,4.984113e+03,4.183129e+03,1.714000e-08,1.000000e+00,3.076281e-03,1.678000e+02
Heteronotia_binoei_EA6,5.383868e-03,1.017952e-02,5.475000e+03,3.000000e-01,5.046082e-02,5.046082e-02,5.664948e-01,3.169125e+00,2.514441e-02,2.991500e+02,,False,,5.326876e+01,9.352500e-01,8.300000e-03,4.243940e+01,7.873270e+03,3.678000e-09,1.000000e+00,8.279961e-02,7.151000e+02
Hyla_arborea,4.806454e-04,1.567367e-02,1.420231e+04,2.800000e-01,3.750000e-04,1.250000e-01,3.541667e-01,4.800000e+00,3.412587e+00,2.901500e+02,,False,,8.277984e+02,7.188400e-01,1.803000e-02,7.015085e+02,7.318490e+03,2.147000e-09,1.371490e-03,2.159525e-01,3.034000e+03
Macropus_giganteus,2.068195e-02,9.070935e-02,1.810983e+03,3.000000e-01,2.285714e-05,1.857143e-01,4.971429e-01,3.500000e+04,1.380465e-02,3.094500e+02,,True,,7.477810e+02,7.596000e-01,6.734500e-02,2.445650e+01,7.847364e+03,5.475000e-15,1.079761e-04,3.411945e-01,2.381533e+07
Homo_sapiens,1.368910e-02,1.646963e-01,6.951661e+03,3.000000e-01,4.872059e-02,1.727941e-01,7.058824e-01,6.800000e+04,4.462962e-03,3.101500e+02,,True,,1.189921e+02,7.865600e-01,3.146100e-02,2.582600e+00,7.879555e+03,2.281000e-15,3.573551e-01,1.542517e-01,8.726000e+07
Neophocaena_phocaenoides,2.656704e-02,2.083852e-01,2.698880e+03,3.000000e-01,9.722222e-02,3.402778e-01,2.771453e-01,7.200000e+04,6.113647e-03,3.101500e+02,,True,,8.651021e+02,5.956000e-01,2.366900e-02,2.262380e+01,7.837537e+03,6.863000e-14,3.312038e-01,2.952271e-01,7.794000e+07
Forbesichthys_agassizii,8.356164e-03,7.520548e-02,7.115737e+03,2.000000e-01,7.567568e-04,7.567568e-04,1.405405e-01,3.700000e+00,2.136110e-01,2.861500e+02,,False,,2.123106e+02,9.488200e-01,2.431100e-02,1.855435e+02,5.226597e+03,2.902000e-08,1.000000e+00,2.491242e-03,1.256000e+02
Onychogalea_fraenata,4.441694e-02,1.093976e-01,5.545119e+02,3.000000e-01,8.823529e-05,5.588235e-01,6.764706e-01,3.400000e+03,4.107396e-02,3.096500e+02,,True,,1.304245e+03,9.583000e-01,9.631000e-02,1.178000e+02,7.837000e+03,8.482000e-14,4.343481e-05,7.753153e-01,1.110000e+06
Macropus_parma,4.039679e-02,1.565612e-01,7.109127e+02,3.000000e-01,1.597183e-04,4.985915e-01,7.070423e-01,3.550000e+03,2.410444e-02,3.096500e+02,,True,,8.680407e+02,8.735700e-01,3.297700e-02,8.131930e+01,7.825688e+03,9.889000e-12,8.656099e-05,6.033264e-01,2.405000e+06
Pagellus_acarne,5.479452e-04,1.969764e-01,4.319810e+03,2.000000e-01,2.124997e-07,2.124997e-07,1.408730e-01,3.915300e+02,4.220092e+02,2.915500e+02,,False,,7.578178e+01,9.563400e-01,2.429600e-02,2.714350e+01,5.214894e+03,1.453000e-08,7.749847e-02,1.429448e-05,1.141000e+04
Salvator_merianae,1.145362e-02,3.950492e-02,3.535751e+03,3.000000e-01,1.428571e-03,1.428571e-03,2.142857e-01,7.000000e+03,2.359012e-01,3.051500e+02,,False,,2.910635e+03,9.729400e-01,2.522900e-02,3.942191e+02,7.840903e+03,3.546000e-10,1.000000e+00,1.664875e-03,1.674000e+05
Hypsibius_convergens,8.333333e-03,2.166667e-02,9.000000e+02,7.000000e-02,5.374494e-02,5.374494e-02,3.542510e-01,9.880000e-07,1.000000e-01,2.931500e+02,,False,,2.910124e+00,9.409000e-01,1.776000e-03,4.167000e+02,1.822000e+03,2.152000e-08,3.990453e-01,2.601946e-01,4.831000e-05
Deania_calcea,4.058708e-02,3.977299e-01,5.565469e+04,2.000000e-01,1.322727e-02,1.322727e-02,7.272727e-01,6.600000e+03,6.715047e-03,2.781500e+02,,False,,7.149429e+02,7.070300e-01,7.392500e-02,3.758680e+01,5.219922e+03,3.080000e-08,1.000000e+00,1.069013e-02,7.274000e+06
Betta_splendens,6.849315e-04,3.410959e-02,1.767876e+03,2.000000e-01,1.106383e-04,1.106383e-04,1.276596e-01,4.700000e+00,2.206038e+00,3.011500e+02,,False,,3.456954e+01,9.997400e-01,7.418600e-02,4.417700e+01,5.217332e+03,1.034000e-10,3.336444e-03,8.942976e-03,2.157000e+01
Rhinogobius_brunneus,1.095890e-02,2.849315e-01,7.300000e+02,2.000000e-01,1.224490e-04,1.224490e-04,7.142857e-02,9.800000e+00,4.657534e+00,2.931500e+02,,False,,1.575057e+02,9.479800e-01,3.453900e-02,8.618810e+01,5.222672e+03,5.508000e-07,1.000000e+00,7.525066e-04,1.895000e+02
Pogona_barbata,1.414640e-02,1.209957e-01,2.181186e+03,3.000000e-01,3.913649e-03,3.913649e-03,7.896936e-02,7.180000e+02,4.133302e-01,3.081500e+02,,False,,3.261758e+03,9.306100e-01,5.011500e-02,7.449078e+02,7.847925e+03,1.527000e-09,5.386838e-01,8.766005e-03,7.107000e+04
Globicephala_melas,2.054795e-02,1.555479e-01,4.907055e+03,3.000000e-01,6.818182e-02,6.818182e-02,5.520909e-01,1.100000e+06,2.445459e-03,3.101500e+02,,True,,8.058366e+02,9.104800e-01,1.440000e-02,1.490720e+01,7.856346e+03,1.308000e-12,2.779470e-01,2.863758e-01,1.490000e+08
Macropus_fuliginosus,2.223342e-02,1.013548e-01,1.680593e+03,3.000000e-01,2.356864e-05,1.836158e-01,4.661017e-01,3.540000e+04,1.380465e-02,3.094500e+02,,True,,7.595611e+02,8.262200e-01,4.728300e-02,2.738400e+01,7.823427e+03,4.542000e-13,9.559391e-05,3.285821e-01,1.340000e+07
Xiphias_gladius,4.728028e-04,4.090909e-01,4.015000e+03,2.000000e-01,2.555576e-09,2.555576e-09,1.138462e-01,6.500000e+05,4.109589e+04,2.931500e+02,,False,,1.651206e+03,8.992600e-01,3.836800e-02,5.012570e+01,5.215637e+03,5.065000e-08,4.348756e-01,1.639478e-08,1.226000e+07
Procambarus_virginalis,3.899480e-02,2.296360e-01,1.154000e+03,1.700000e-01,1.766667e-04,1.766667e-04,5.123333e-02,3.000000e+01,8.035714e+00,2.931500e+02,,False,,2.612714e+02,8.423800e-01,1.168600e-02,1.191478e+02,4.466290e+03,4.167000e-07,1.000000e+00,1.998312e-03,4.739000e+02
Speleomantes_imperialis,2.788074e-02,2.337631e-01,9.963115e+03,2.800000e-01,1.116667e-02,1.116667e-02,3.717949e-01,7.800000e+00,1.706294e-02,2.881500e+02,,False,,7.704116e+01,7.851000e-01,1.416900e-02,3.656230e+01,7.302850e+03,8.635000e-09,1.000000e+00,2.005106e-02,5.092000e+03
Palaemonetes_pugio,5.000000e-02,1.500000e-01,4.000000e+02,1.700000e-01,2.000000e-04,2.000000e-04,4.400000e-02,1.000000e+00,1.330000e+00,2.931500e+02,,False,,8.532516e+01,9.916700e-01,2.070600e-02,2.972055e+02,4.443076e+03,9.171000e-07,4.046397e-02,7.938871e-02,1.276000e+00
Crinia_georgiana,1.698630e-02,2.339726e-01,5.754712e+03,2.800000e-01,2.416667e-03,1.959167e-02,1.666667e-01,4.285714e+00,1.737706e-01,2.851500e+02,,False,,6.956839e+02,8.590000e-01,5.556000e-02,4.687000e+02,7.350000e+03,5.200000e-07,1.091949e-01,4.199288e-02,1.686000e+03
Mytilus_edulis,1.155014e-05,2.109055e-02,2.041285e+04,9.000000e-02,2.158909e-10,2.158909e-10,5.120385e-04,1.246000e+02,2.424528e+03,2.911500e+02,,False,,1.106704e+01,9.964900e-01,6.099900e-02,2.646300e+00,2.348000e+03,4.282000e-09,6.361889e-01,6.529222e-07,5.578000e-01
Emydura_macquarii,1.022481e-02,4.886937e-01,6.340577e+03,3.000000e-01,2.000000e-03,2.000000e-03,6.672500e-01,4.000000e+03,1.186643e-01,2.951500e+02,,False,,2.940998e+02,7.362000e-01,6.046400e-02,1.640250e+01,7.857860e+03,1.211000e-09,1.000000e+00,1.169521e-03,1.168000e+07
Pacifastacus_leniusculus,6.711981e-03,1.567120e-01,1.913783e+04,1.700000e-01,3.914989e-04,3.914989e-04,3.243848e-01,8.940000e+01,3.657678e-01,2.831500e+02,,False,,2.098752e+02,9.136200e-01,4.727000e-02,5.661740e+01,4.346036e+03,1.419000e-08,1.000000e+00,3.356602e-04,9.641000e+03
Amphiuma_means,1.547438e-02,1.636225e-01,8.191176e+03,2.800000e-01,5.278311e-04,1.383821e-04,1.426104e-01,1.042000e+03,6.922083e-01,2.951500e+02,,False,,1.819610e+02,9.998200e-01,1.166600e-02,2.600610e+01,7.305699e+03,1.535000e-09,7.953858e-01,2.965788e-03,8.915000e+01
Bos_primigenius_Angus,1.534118e-01,2.001393e-01,1.289582e+03,3.000000e-01,6.913043e-02,4.319565e-01,5.108696e-01,4.600000e+05,1.475861e-02,3.117500e+02,,True,,2.112856e+03,9.569600e-01,1.272100e-01,3.638750e+01,7.782354e+03,1.245500e-12,1.434307e-01,7.104462e-01,4.537367e+07
Barbronia_weberi,1.770492e-01,8.786885e-01,1.389883e+02,1.600000e-01,1.318681e-02,1.318681e-02,9.780220e-01,9.100000e-02,4.702350e-01,2.941500e+02,,False,,1.139444e+03,6.396500e-01,2.332000e-02,4.050266e+03,4.188148e+03,6.935000e-06,1.000000e+00,1.977092e-03,1.004000e+03
Liopholis_inornata,2.402236e-02,8.928309e-02,2.431929e+03,3.000000e-01,8.642207e-02,8.642207e-02,3.564167e-01,2.140657e+01,2.467177e-02,2.981500e+02,,False,,8.727265e+01,4.572100e-01,1.966300e-02,1.555570e+01,7.715442e+03,3.353000e-09,1.000000e+00,1.861247e-01,6.544000e+04
Pseudemydura_umbrina,1.114737e-03,1.032055e-01,4.926038e+04,3.000000e-01,1.247002e-02,1.247002e-02,5.671463e-01,4.170000e+02,1.015015e-02,2.981500e+02,,False,,2.232984e+02,6.486200e-01,2.572300e-02,1.893600e+01,8.291128e+03,9.561000e-11,1.000000e+00,1.907810e-02,5.467000e+05
Trichiurus_lepturus_japonicus,4.047621e-04,2.779305e-02,6.681688e+03,2.000000e-01,8.500000e-08,8.500000e-08,1.600000e-02,5.000000e+03,7.205925e+02,2.911500e+02,,False,,1.377926e+03,9.661300e-01,2.288100e-02,2.673848e+02,5.206690e+03,1.019000e-08,2.934218e-01,5.826087e-06,3.105000e+03
Cerastoderma_edule,3.669101e-04,3.933531e-02,1.192109e+04,9.000000e-02,2.700000e-08,2.700000e-08,1.088889e-02,1.000000e+01,3.405372e+03,2.861500e+02,,False,,1.419325e+01,9.689000e-01,9.151600e-03,1.833310e+01,2.353289e+03,3.170100e-08,7.369650e-02,1.821429e-05,7.054900e+00
Fenneropenaeus_chinensis,5.060373e-03,9.898172e-02,9.921714e+02,1.700000e-01,1.252723e-07,9.926471e-05,2.941176e-02,9.180000e+01,1.988395e+03,2.911500e+02,,False,,3.242806e+03,9.382700e-01,1.914800e-02,3.156154e+03,4.435152e+03,1.821000e-06,4.155912e-01,1.134086e-06,2.036000e+02
Pelobates_fuscus,1.722191e-03,2.231508e-01,6.775828e+03,2.800000e-01,3.703704e-05,1.311765e-01,2.941176e-01,3.400000e+01,6.198505e+00,2.901500e+02,,False,,1.421622e+02,7.752100e-01,1.166700e-01,3.655120e+01,7.298707e+03,1.921000e-09,6.018429e-04,2.000826e-01,3.634000e+04
Petrogale_xanthopus,3.883817e-02,1.623542e-01,8.530952e+02,3.000000e-01,6.914286e-05,3.571429e-01,5.714286e-01,7.000000e+03,2.616355e-02,3.096500e+02,,True,,5.410522e+02,7.259000e-01,6.997000e-02,2.643000e+01,7.950000e+03,3.229000e-13,1.413828e-04,5.646483e-01,8.786000e+06
Branchiura_sowerbyi,1.545455e-02,7.000000e-02,1.002538e+03,1.600000e-01,1.833333e-03,1.833333e-03,3.500000e-01,2.400000e-01,3.218497e-01,2.931500e+02,,False,,5.509754e+02,9.594200e-01,8.632900e-03,2.240851e+03,4.180457e+03,6.632000e-08,1.000000e+00,1.077239e-03,1.217000e+01
Salamandra_lanzai,1.458333e-01,3.958333e-01,4.700130e+04,2.800000e-01,6.250000e-03,7.500000e-02,4.000000e-01,2.000000e+01,8.753557e-04,2.791500e+02,,False,,2.763951e+02,9.836100e-01,8.550300e-02,1.153143e+02,7.266721e+03,2.702000e-08,7.660550e-02,7.565692e-02,2.017000e+03
Pangasianodon_hypophthalmus,9.181047e-05,1.250918e-01,5.055722e+03,2.000000e-01,1.590909e-08,1.590909e-08,6.818182e-02,4.400000e+04,5.821956e+05,2.971500e+02,,False,,1.119505e+03,4.500000e-01,1.002800e-01,2.793160e+01,5.224092e+03,2.240000e-10,4.342530e-01,3.481352e-07,8.017000e+06
Lepidochelys_kempii,1.269524e-03,2.279917e-01,1.761029e+04,3.000000e-01,3.111111e-04,3.111111e-04,9.977778e-01,4.500000e+04,6.030000e-01,2.931500e+02,,False,,7.283207e+02,6.929000e-01,4.241000e-02,2.017000e+01,7.841000e+03,1.421000e-09,1.000000e+00,3.629386e-04,3.648000e+07
Balaenoptera_borealis,2.268707e-02,1.578963e-01,6.052034e+03,3.000000e-01,3.578947e-02,3.578947e-02,8.421053e-01,1.900000e+07,6.113647e-03,3.101500e+02,,True,,3.776164e+03,7.971800e-01,8.420000e-02,2.220580e+01,7.818019e+03,1.374000e-25,3.052171e-01,7.747938e-02,1.091000e+10
Ursus_maritimus,6.079858e-02,1.631242e-01,3.575745e+03,3.000000e-01,3.594595e-03,5.513514e-01,8.324324e-01,1.850000e+05,1.170479e-02,3.099500e+02,,True,,1.225729e+03,9.309500e-01,7.666000e-02,3.063680e+01,7.830453e+03,2.606000e-15,4.301172e-03,5.882249e-01,5.656000e+07
Leucoraja_naevus,2.685910e-02,6.697162e-01,5.110000e+03,2.000000e-01,2.104630e-03,2.104630e-03,3.490679e-01,3.326000e+03,2.465753e-01,2.931500e+02,,False,,3.279307e+02,3.982600e-01,3.006100e-02,1.324010e+01,5.239754e+03,1.050000e-08,1.000000e+00,4.241674e-03,3.633000e+06
Nandinia_binotata,8.349641e-03,1.512068e-01,1.661346e+03,3.000000e-01,2.037037e-02,2.037037e-02,4.444444e-01,2.700000e+03,5.056141e-02,3.105500e+02,,True,,1.244018e+02,8.867900e-01,3.022600e-02,9.367900e+00,7.870535e+03,4.187000e-13,5.062500e-01,4.447252e-02,1.583000e+06
Abramis_brama,2.374429e-03,2.023744e-01,6.603860e+03,2.000000e-01,4.628099e-07,4.628099e-07,5.272727e-02,6.050000e+03,2.271399e+03,2.911500e+02,,False,,4.010921e+02,6.636700e-01,1.641600e-02,2.334840e+01,5.228964e+03,4.116000e-08,9.998177e-01,2.318259e-06,2.366000e+05
Tiliqua_rugosa,1.843813e-02,7.310527e-02,5.926072e+03,3.000000e-01,1.380753e-01,1.380753e-01,2.510460e-01,7.170000e+02,3.094757e-03,2.981500e+02,,False,,5.249409e+02,9.138300e-01,7.102700e-02,6.595720e+01,7.771442e+03,5.404000e-10,1.000000e+00,2.427035e-01,1.953000e+05
Galeorhinus_galeus,1.823163e-02,3.273225e-01,4.191383e+04,2.000000e-01,4.011461e-03,4.011461e-03,4.699140e-01,3.490000e+04,2.624432e-02,2.854500e+02,,False,,6.412877e+02,5.879000e-01,4.693900e-02,1.796070e+01,5.236619e+03,2.147000e-09,1.000000e+00,4.432456e-03,2.317000e+07
Raja_montagui,1.816557e-02,2.167362e-01,1.805211e+04,2.000000e-01,1.901004e-03,1.901004e-03,3.816356e-01,2.788000e+03,7.644538e-02,2.851500e+02,,False,,6.966373e+02,7.596200e-01,5.405200e-02,5.809670e+01,5.221127e+03,1.209000e-08,1.000000e+00,2.124138e-03,1.305000e+06
Pseudomys_novaehollandiae,2.878893e-02,5.995331e-02,6.276672e+02,3.000000e-01,2.352941e-01,2.352941e-01,8.588235e-01,1.700000e+01,1.529473e-01,3.106500e+02,,True,,2.882640e+03,7.625400e-01,1.703300e-02,2.552876e+03,7.842347e+03,3.486000e-11,1.359321e-01,2.186667e-01,1.050000e+05
