species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,kap,v,p_M,E_Hb,E_Hp,k_J,s_M,E_Hbj,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C,data_split
Thamnophilus_caerulescens,3.266320e+00,4.438996e+02,2.800000e-01,3.300000e+00,1.952250e+01,2.055000e+01,1.081326e-01,3.147500e+02,False,2.575645e+03,9.160797e-01,2.435848e-02,2.233180e+03,3.529025e+02,2.033958e+03,9.155844e-02,1.000000e+00,3.529025e+02,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Theropithecus_gelada,3.466205e+01,2.710002e+03,3.000000e-01,4.640000e+02,9.227884e+03,1.100000e+04,6.642061e-03,3.111500e+02,False,3.105745e+02,9.116258e-01,1.952195e-02,1.867972e+01,1.170378e+05,2.483381e+06,2.000000e-03,1.000000e+00,1.170378e+05,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,train
Thraupis_episcopus,2.704921e+00,4.217046e+02,2.800000e-01,2.700000e+00,3.372500e+01,3.550000e+01,9.011046e-02,3.147500e+02,False,1.924779e+03,9.391836e-01,3.133623e-02,1.202686e+03,2.727805e+02,4.700821e+03,4.912505e-02,1.000000e+00,2.727805e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Threskiornis_aethiopicus,5.103625e+00,1.799147e+03,2.800000e-01,3.950000e+01,1.353275e+03,1.424500e+03,4.606628e-02,3.137500e+02,False,8.511740e+03,9.827542e-01,2.234928e-02,2.913096e+03,2.516979e+02,7.847928e+03,1.191699e-01,1.000000e+00,2.516979e+02,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,train
Threskiornis_molucca,4.491190e+00,1.614370e+03,2.800000e-01,4.800000e+01,1.525605e+03,1.605900e+03,5.552631e-02,3.137500e+02,False,8.065019e+03,9.510796e-01,2.975962e-02,2.289817e+03,1.193137e+03,4.301347e+04,9.356175e-02,1.000000e+00,1.193137e+03,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,train
Thripadectes_holostictus,3.062175e+00,6.658494e+02,2.800000e-01,5.000000e+00,4.332000e+01,4.560000e+01,2.252762e-02,3.147500e+02,False,1.691994e+03,9.639964e-01,3.718035e-02,9.111501e+02,3.694680e+02,4.872655e+03,3.678425e-02,1.000000e+00,3.694680e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Thryothorus_ludovicianus,3.021346e+00,4.083877e+02,2.800000e-01,1.400000e+00,1.738500e+01,1.830000e+01,9.686875e-02,3.147500e+02,False,9.461596e+02,9.727570e-01,2.727427e-02,6.470926e+02,8.710336e+01,1.262239e+03,2.645907e-02,1.000000e+00,8.710336e+01,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,train
Thryssa_aestuaria,1.518682e+00,1.771795e+02,2.000000e-01,2.700000e-04,3.250000e+00,2.156000e+01,5.429907e+01,3.006500e+02,True,2.000066e+02,9.766926e-01,2.507541e-02,9.675905e+01,1.228197e-02,3.715836e+02,2.000000e-03,1.000000e+00,1.228197e-02,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,train
Thryssa_hamiltonii,1.378288e+00,3.353834e+02,2.000000e-01,2.700000e-04,3.160000e+01,1.422000e+02,1.644864e+02,3.017500e+02,True,7.616172e+01,9.792601e-01,3.308055e-02,2.911198e+01,1.998759e-02,3.952267e+03,2.000000e-03,1.778916e+00,1.136201e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,test
Thryssa_setirostris,1.390455e+00,1.622198e+02,2.000000e-01,2.700000e-04,3.750000e+01,6.667000e+01,9.691317e+01,3.016500e+02,True,6.051794e+01,9.794635e-01,3.620396e-02,4.529619e+01,2.193711e-02,7.803544e+03,2.000000e-03,2.793099e+00,4.913852e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,train
Thunnus_alalunga,2.000000e+00,5.708587e+03,3.000000e-01,4.630000e-04,1.349553e+04,6.030000e+04,6.306289e+03,2.906500e+02,True,3.986416e+02,9.558431e-01,1.375454e-01,2.526490e+01,1.171595e-01,4.478091e+06,2.000000e-03,2.312547e+00,1.450848e+00,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Thunnus_albacares,5.126594e-01,4.015000e+03,3.000000e-01,4.630000e-04,1.614869e+04,2.000000e+05,8.301370e+04,2.931500e+02,True,5.029740e+02,8.564607e-01,4.694343e-02,2.547175e+01,2.354615e-01,1.066516e+07,2.000000e-03,2.527793e+00,3.807461e+00,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,test
Thunnus_obesus,3.586302e-01,4.015000e+03,3.000000e-01,6.060000e-04,1.921850e+04,2.100000e+05,2.849315e+04,2.931500e+02,True,3.733922e+03,9.596119e-01,4.985201e-02,1.753858e+02,1.681587e-02,2.437476e+06,2.000000e-03,1.275524e+00,3.498152e-02,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,val
Thymallus_baicalensis,3.331464e+01,8.106564e+03,2.000000e-01,4.800000e-03,2.860000e+01,4.324300e+02,1.824356e+01,2.821500e+02,False,2.065216e+02,8.887728e-01,8.232901e-02,2.736543e+01,2.023754e+00,1.634765e+04,2.000000e-03,1.000000e+00,2.023754e+00,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,test
Thymallus_nigrescens,3.331464e+01,1.621313e+04,2.000000e-01,4.800000e-03,3.230000e+01,8.450000e+02,2.432475e+01,2.821500e+02,False,1.583192e+02,8.876937e-01,8.881697e-02,1.592366e+01,2.259997e+00,1.770031e+04,2.000000e-03,1.000000e+00,2.259997e+00,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,train
Tichodroma_muraria,3.980827e+00,4.438996e+02,2.800000e-01,1.900000e+00,1.995000e+01,2.100000e+01,9.011046e-02,3.147500e+02,False,7.839224e+02,9.267328e-01,2.370283e-02,4.817973e+02,3.442068e+02,5.384997e+03,1.975419e-02,1.000000e+00,3.442068e+02,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,test
Tiliqua_rugosa,1.088886e+02,5.909766e+03,3.000000e-01,9.900000e+01,1.800000e+02,7.170000e+02,3.103295e-03,2.981500e+02,False,5.563610e+02,9.194174e-01,6.666745e-02,7.194291e+01,4.167378e+04,1.665822e+05,2.000000e-03,1.000000e+00,4.167378e+04,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Tockus_monteiri,5.103625e+00,1.798053e+03,2.800000e-01,2.200000e+01,2.850000e+02,3.000000e+02,7.786202e-02,3.131500e+02,False,2.455030e+03,8.119511e-01,3.023770e-02,7.080607e+02,6.329813e+03,1.154944e+05,2.894079e-02,1.000000e+00,6.329813e+03,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,val
Todiramphus_cinnamominus,5.601960e+00,8.304152e+02,2.800000e-01,5.750000e+00,6.006375e+01,6.322500e+01,6.261928e-02,3.131500e+02,False,1.762192e+03,8.602672e-01,2.787679e-02,8.405418e+02,1.439239e+03,2.020673e+04,3.436450e-02,1.000000e+00,1.439239e+03,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,val
Tolmomyias_sulphurescens,4.082900e+00,4.438996e+02,2.800000e-01,1.500000e+00,1.662500e+01,1.750000e+01,7.884665e-02,3.147500e+02,False,5.269742e+01,9.456705e-01,5.133191e-02,2.014188e+01,5.823171e+02,2.734068e+03,8.258316e-04,1.000000e+00,5.823171e+02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,test
Torgos_tracheliotus,1.122797e+01,1.227813e+03,2.800000e-01,1.800000e+02,1.292000e+04,1.360000e+04,2.433188e-02,3.131500e+02,False,3.215626e+03,9.837075e-01,2.376991e-02,3.715916e+02,2.451210e+03,2.007281e+05,1.520807e-02,1.000000e+00,2.451210e+03,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,val
Torpedo_marmorata,4.897260e+02,1.172131e+04,2.000000e-01,1.100000e+01,3.310147e+02,9.000000e+04,1.450350e-02,2.881500e+02,False,4.514785e+01,8.400692e-01,4.869357e-02,9.124201e-01,8.029604e+03,1.163751e+05,2.000000e-03,1.000000e+00,8.029604e+03,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Toxostoma_curvirostre,2.858030e+00,2.219498e+02,2.800000e-01,2.515456e+00,3.414015e+01,3.593700e+01,9.011046e-02,3.147500e+02,False,3.369608e+03,9.789853e-01,2.225840e-02,2.902017e+03,4.510424e+01,5.048905e+02,1.189055e-01,1.000000e+00,4.510424e+01,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Toxostoma_longirostre,2.755957e+00,3.462417e+02,2.800000e-01,5.600000e+00,6.426750e+01,6.765000e+01,1.407976e-01,3.147500e+02,False,7.487769e+03,9.306387e-01,2.376740e-02,6.281120e+03,1.887884e+02,2.061633e+03,2.561047e-01,1.000000e+00,1.887884e+02,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,test
Toxostoma_rufum,2.551812e+00,5.681915e+02,2.800000e-01,5.500000e+00,6.859000e+01,7.220000e+01,1.554405e-01,3.147500e+02,False,8.319820e+03,9.381021e-01,2.471121e-02,7.047713e+03,1.537156e+02,1.774510e+03,2.884967e-01,1.000000e+00,1.537156e+02,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,train
Trachemys_scripta,3.105088e+01,1.044007e+04,3.000000e-01,3.200000e+00,7.031859e+02,3.200000e+03,5.538279e-02,2.971500e+02,False,1.403797e+02,9.679217e-01,2.481331e-02,1.128265e+01,3.777788e+02,2.279844e+05,4.307301e-04,1.000000e+00,3.777788e+02,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,val
Trachurus_indicus,7.939293e+00,4.636547e+03,2.000000e-01,5.230000e-04,1.880000e+01,4.220000e+02,2.519116e+02,2.956500e+02,True,1.237856e+02,8.801810e-01,2.047984e-02,1.939973e+01,1.614254e-01,6.943965e+03,2.000000e-03,1.000002e+00,1.614261e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Trachurus_japonicus,2.423038e+01,8.163774e+03,2.000000e-01,2.780000e-04,6.730000e+01,1.200000e+03,6.032504e+02,2.869500e+02,True,6.553374e+01,8.014421e-01,2.148000e-02,2.092103e+01,2.183181e-01,7.877413e+04,2.000000e-03,3.571216e+00,1.003298e+01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Trachurus_lathami,7.939293e+00,4.636547e+03,2.000000e-01,5.230000e-04,1.530000e+01,5.470000e+02,3.278302e+02,2.956500e+02,True,1.214111e+02,8.906421e-01,1.956136e-02,1.714695e+01,1.438023e-01,6.309870e+03,2.000000e-03,1.053071e+00,1.680175e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Trachurus_mediterraneus,1.616535e+00,1.966784e+04,2.000000e-01,2.780000e-04,3.340000e+01,1.672000e+03,2.847288e+02,2.901500e+02,True,6.404024e+01,9.728017e-01,2.648000e-02,2.561605e+01,2.674037e-02,5.428454e+03,2.000000e-03,4.243688e+00,2.066956e+00,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Trachurus_murphyi,1.559959e+01,9.110159e+03,2.000000e-01,5.230000e-04,1.138000e+03,5.845000e+03,5.310257e+02,2.884500e+02,True,1.391111e+02,7.428982e-01,2.124219e-02,1.946658e+01,3.921392e-01,5.040063e+05,2.000000e-03,1.870958e+00,2.578419e+00,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,val
Trachurus_novaezelandiae,1.559959e+01,1.423462e+04,2.000000e-01,5.230000e-04,1.380000e+02,2.137000e+03,5.310257e+02,2.884500e+02,True,1.919149e+02,8.738122e-01,2.782493e-02,4.477363e+01,1.624604e-01,7.647070e+04,2.000000e-03,2.526099e+00,2.647067e+00,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Trachurus_picturatus,3.764610e+01,1.268384e+04,2.000000e-01,5.230000e-04,1.250000e+02,1.742000e+03,4.290849e+02,2.862500e+02,True,1.672156e+02,6.509088e-01,2.051071e-02,1.906697e+01,5.266202e-01,1.720084e+05,2.000000e-03,1.505860e+00,1.803504e+00,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Trachurus_symmetricus,9.498481e-01,3.297138e+04,2.000000e-01,2.780000e-04,2.537000e+02,4.355000e+03,4.822364e+01,2.823500e+02,True,9.223756e+01,9.925936e-01,1.419946e-01,2.352772e+01,9.325194e-03,1.201705e+04,2.000000e-03,4.022032e+00,6.113367e-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Trachurus_trachurus,2.155796e+01,2.407259e+04,2.000000e-01,1.000000e-03,9.100000e+01,1.178000e+03,2.326297e+02,2.881500e+02,True,2.624282e+02,9.263507e-01,5.815424e-02,6.681851e+01,1.950378e-01,3.551723e+04,2.000000e-03,2.328588e+00,2.498658e+00,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,train
Trachycephalus_resinifictrix,4.847953e+00,5.561294e+03,2.800000e-01,1.800000e-03,1.447997e+01,7.100000e+01,9.889784e+00,2.971500e+02,False,1.162076e+02,9.476704e-01,4.176592e-02,3.016506e+01,5.193526e-01,6.650420e+03,2.000000e-03,1.000000e+00,5.193526e-01,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,train
Trematomus_bernacchii,7.006655e+02,1.067216e+05,2.000000e-01,3.600000e-02,6.270000e+01,4.466000e+02,9.656806e-01,2.714500e+02,True,2.850859e+03,6.039087e-01,2.542653e-02,1.227101e+03,8.743254e+00,1.399535e+05,2.000000e-03,1.866478e+00,6.629998e+01,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,train
Trematomus_eulepidotus,7.006655e+02,5.634843e+04,2.000000e-01,4.200000e-03,1.165000e+02,5.052000e+02,4.147409e+00,2.722500e+02,True,9.442684e+02,5.948550e-01,2.611338e-02,1.700612e+02,1.805012e+00,2.353036e+05,2.000000e-03,1.167131e+00,2.906831e+00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,test
Trematomus_hansoni,7.006655e+02,6.467977e+04,2.000000e-01,1.400000e-02,3.840000e+01,2.727000e+02,9.276471e-01,2.714500e+02,True,2.008844e+03,7.876840e-01,1.928882e-02,1.530376e+03,1.571601e+00,4.387463e+04,2.000000e-03,2.210771e+00,2.025839e+01,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,test
Trematomus_lepidorhinus,4.867781e+02,5.634843e+04,2.000000e-01,2.100000e-03,6.390000e+01,2.708000e+02,3.641628e+00,2.722500e+02,True,1.227467e+02,6.713041e-01,2.217900e-02,6.255141e+01,2.561443e+00,2.182057e+05,2.000000e-03,3.772022e+00,1.450051e+02,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,train
Trematomus_loennbergii,4.867781e+02,5.634843e+04,2.000000e-01,3.100000e-03,6.220000e+01,2.700000e+02,4.450878e+00,2.722500e+02,True,1.483895e+02,4.552343e-01,2.217900e-02,6.253761e+01,8.299712e+00,5.102437e+05,2.000000e-03,4.449396e+00,7.851114e+02,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,train
Trematomus_newnesi,7.006655e+02,6.260927e+04,2.000000e-01,3.600000e-02,2.410000e+01,1.702000e+02,9.976158e-01,2.717500e+02,True,3.370617e+03,4.889143e-01,2.460787e-02,2.247176e+03,1.543341e+01,6.649110e+04,2.000000e-03,2.449081e+00,2.889837e+02,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,train
Trematomus_nicolai,4.867781e+02,5.947881e+04,2.000000e-01,4.200000e-03,1.473000e+02,6.248000e+02,2.843029e+00,2.717500e+02,True,3.311697e+02,5.033602e-01,4.560932e-02,2.794227e+01,8.074075e+00,5.057238e+05,2.000000e-03,1.056697e+00,9.542150e+00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,train
Trematomus_pennellii,7.006655e+02,5.497780e+04,2.000000e-01,4.200000e-03,4.930000e+01,3.630000e+02,2.040824e+00,2.714500e+02,True,4.364607e+03,9.052699e-01,2.247200e-02,3.875301e+03,1.150748e-01,1.987750e+04,2.000000e-03,1.994238e+00,1.076706e+00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,train
Trematomus_scotti,7.006655e+02,6.524555e+04,2.000000e-01,4.200000e-03,1.930000e+01,1.328000e+02,1.685939e+00,2.714500e+02,True,4.438562e+03,8.689913e-01,2.247200e-02,5.284281e+03,1.964321e-01,1.251804e+04,2.000000e-03,1.981029e+00,1.851282e+00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,train
Triakis_megalopterus,3.734028e+02,9.740943e+03,2.000000e-01,1.300949e+02,8.400000e+02,3.500000e+03,1.154919e-02,2.924500e+02,False,3.261423e+02,6.633697e-01,3.333207e-02,2.091185e+01,1.030051e+05,1.118727e+06,2.000000e-03,1.000000e+00,1.030051e+05,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Triakis_scyllium,7.546267e+02,1.554531e+04,2.000000e-01,6.180000e+01,5.870000e+03,1.630000e+04,1.987738e-02,2.855500e+02,False,6.192866e+02,7.252004e-01,4.824225e-02,2.765514e+01,3.780052e+04,6.219762e+06,2.000000e-03,1.000000e+00,3.780052e+04,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,val
Triakis_semifasciata,7.546267e+02,2.263880e+04,2.000000e-01,2.830000e+01,5.130000e+03,1.610000e+04,3.842960e-02,2.855500e+02,False,4.828194e+02,6.482693e-01,2.853991e-02,2.076156e+01,1.868245e+04,5.316793e+06,2.000000e-03,1.000000e+00,1.868245e+04,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Trichiurus_lepturus,2.795463e+00,9.036397e+03,2.000000e-01,5.200000e-04,5.055615e+01,5.000000e+03,2.157940e+02,2.883500e+02,True,2.755195e+02,9.356034e-01,5.323582e-02,1.934055e+01,8.645984e-02,1.077879e+04,2.000000e-03,1.000000e+00,8.645984e-02,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True,val
Trichiurus_lepturus_japonicus,2.704494e+00,6.681688e+03,2.000000e-01,4.250000e-04,8.000000e+01,5.000000e+03,7.205925e+02,2.911500e+02,True,1.732767e+03,9.668373e-01,2.083016e-02,3.661045e+02,3.943286e-03,3.160478e+03,2.000000e-03,1.473086e+00,1.281568e-02,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True,val
Trichoglossus_euteles,5.103625e+00,7.298815e+02,2.800000e-01,5.500000e+00,7.001500e+01,7.370000e+01,6.576410e-02,3.144500e+02,False,1.358501e+03,6.928473e-01,2.097467e-02,4.962508e+02,3.322955e+03,7.109547e+04,2.036750e-02,1.000000e+00,3.322955e+03,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,train
Trichoglossus_haematodus,5.103625e+00,9.397225e+02,2.800000e-01,1.000000e+01,1.219800e+02,1.284000e+02,4.384273e-02,3.144500e+02,False,1.816003e+03,6.815584e-01,2.489155e-02,5.718653e+02,6.109675e+03,1.120965e+05,2.356045e-02,1.000000e+00,6.109675e+03,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,train
Trichomycterus_itacarambiensis,4.239544e+00,1.616721e+03,2.000000e-01,1.410000e-02,7.000000e-01,4.660000e+00,4.329750e-02,2.981500e+02,True,1.373974e+01,9.800000e-01,1.461744e-01,1.632921e+01,1.470539e+00,1.694750e+02,2.000000e-03,2.009385e+00,1.315310e+01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,val
Tridacna_gigas,3.729050e-01,1.633324e+04,9.000000e-02,5.230000e-07,6.222405e+01,2.000000e+04,3.061243e+06,3.031500e+02,True,5.117121e+00,8.310191e-01,2.310599e-02,4.882804e-01,2.248117e-04,4.198600e+04,6.222243e-05,3.047044e+00,6.363378e-03,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,val
Trigla_lyra,1.544455e+01,5.637262e+03,2.000000e-01,3.800000e-04,2.246000e+02,1.800000e+03,6.590008e+01,2.862500e+02,True,1.099150e+02,7.975919e-01,2.165560e-02,1.933565e+01,2.409729e-01,2.011179e+05,2.000000e-03,2.094181e+00,2.222990e+00,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Trimma_benjamini,2.984107e+00,6.962917e+01,2.000000e-01,2.771000e-04,1.460000e-02,1.440000e-01,1.966582e+00,3.008500e+02,False,3.824646e+01,9.000000e-01,2.061599e-02,7.359214e+01,1.215982e-01,9.547349e+00,2.000000e-03,1.000000e+00,1.215982e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Trimma_nasa,2.906097e+00,4.359145e+01,2.000000e-01,2.771000e-04,7.500000e-03,5.200000e-02,1.103019e+00,3.011500e+02,False,4.193188e+01,9.000000e-01,2.000000e-02,1.143123e+02,1.218617e-01,5.256787e+00,2.000000e-03,1.000000e+00,1.218617e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,val
Tringa_flavipes,4.695335e+00,9.376324e+02,2.800000e-01,1.150000e+01,7.661750e+01,8.065000e+01,4.266064e-02,3.141500e+02,False,1.322465e+03,9.398740e-01,3.478262e-02,5.455128e+02,1.648524e+03,1.484635e+04,2.235855e-02,1.000000e+00,1.648524e+03,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,val
Tringa_totanus,4.899480e+00,1.261116e+03,2.800000e-01,1.400000e+01,1.415500e+02,1.490000e+02,8.532128e-02,3.141500e+02,False,1.530488e+03,8.887617e-01,3.269506e-02,5.191785e+02,3.280945e+03,4.570743e+04,2.121931e-02,1.000000e+00,3.280945e+03,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,val
Triops_longicaudatus,6.649357e-01,1.774336e+01,1.700000e-01,1.567198e-05,4.024034e-03,5.550000e-01,2.646873e+01,2.981500e+02,False,1.138710e+03,9.886092e-01,6.576984e-02,2.434706e+03,4.101194e-04,1.915487e+00,2.000000e-03,1.000000e+00,4.101194e-04,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,train
Triportheus_albus,2.647765e+00,4.832170e+02,2.000000e-01,3.900000e-03,3.400000e+01,2.000000e+02,4.138927e+02,2.976500e+02,True,6.733955e+03,7.285827e-01,1.820906e-02,3.892009e+03,1.982022e-01,3.507840e+04,2.000000e-03,1.069308e+00,2.505177e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,train
Triportheus_angulatus,1.985823e+00,4.832170e+02,2.000000e-01,3.900000e-03,5.828000e+01,2.110000e+02,4.138927e+02,2.976500e+02,True,1.561077e+04,8.538086e-01,1.871948e-02,1.822009e+04,9.504444e-02,4.555246e+04,2.000000e-03,1.435703e+00,3.350145e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,train
Triportheus_elongatus,1.985823e+00,4.832170e+02,2.000000e-01,3.900000e-03,4.655000e+01,1.644400e+02,4.138927e+02,2.976500e+02,True,1.620170e+04,8.058467e-01,1.761572e-02,1.837931e+04,1.245665e-01,4.839818e+04,2.000000e-03,1.318033e+00,3.317380e-01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,train
Tritia_reticulatus,2.187988e+01,3.726873e+03,1.500000e-01,9.130274e-07,2.991808e-02,3.400000e+00,1.972163e+00,2.891500e+02,True,7.299867e+00,9.994105e-01,3.817261e-03,1.739800e+01,2.020516e-06,7.727817e-02,2.000000e-03,3.107663e+00,6.125597e-05,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,val
Tritogonia_verrucosa,1.458659e+01,5.807853e+03,9.000000e-02,2.877100e-07,7.768169e+00,5.760000e+01,2.376093e+02,2.901500e+02,True,2.036284e+01,9.979922e-01,1.850000e-02,6.101755e+00,6.411699e-07,2.520969e+01,2.000000e-03,1.003492e+00,6.479129e-07,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,train
Triturus_cristatus,5.375850e+01,2.197648e+04,2.800000e-01,3.500000e-03,1.350000e+00,1.060000e+01,7.644538e-01,2.831500e+02,False,1.543470e+02,8.014505e-01,4.335136e-02,6.442621e+01,4.145960e+00,2.498679e+03,2.000000e-03,1.000000e+00,4.145960e+00,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,test
Triturus_dobrogicus,4.873792e+01,7.827311e+03,2.800000e-01,3.500000e-03,1.720210e+00,1.060000e+01,2.810672e-01,2.861500e+02,False,8.426930e+01,9.027886e-01,4.516063e-02,3.779005e+01,2.138290e+00,1.271570e+03,2.000000e-03,1.000000e+00,2.138290e+00,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,val
Triturus_karelinii,4.873792e+01,7.827311e+03,2.800000e-01,3.500000e-03,1.720000e+00,1.060000e+01,8.432015e-01,2.861500e+02,False,1.059298e+02,7.188814e-01,4.404701e-02,3.821014e+01,7.272321e+00,5.023091e+03,2.000000e-03,1.000000e+00,7.272321e+00,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,train
